treatment,model,n_used,treated_share,overlap_alpha,target_primary,ATE_log,SE_log,CI95_lo_log,CI95_hi_log,z_or_t,p_value,ATE_pp,CI95_lo_pp,CI95_hi_pp,ATE_pct,CI95_lo_pct,CI95_hi_pct,top_importances,calib_intercept,calib_slope,calib_p_slope,AIPW_log,AIPW_se_log
seller_N_Gaslimit_given_TvalueHigh,PDS,2103,0.523062291963861,0.05,,0.051720095268873,0.0465820378878164,-0.0395790213177273,0.143019211855473,1.11030125803922,0.266869231183513,5.1720095268873,-3.95790213177273,14.3019211855473,5.3080938919766,-3.88060038266749,15.3751967169135,,,,,,
seller_N_1_Tvalue_Gaslimit_11vs00,PDS,2640,0.5,0.05,,-0.29031445138408,0.0559247993307386,-0.399925043914958,-0.180703858853203,-5.19115767706495,2.08990543030227e-07,-29.031445138408,-39.9925043914958,-18.0703858853203,-25.1971687945766,-32.9629707514869,-16.5317494066731,,,,,,
seller_N_1_Gaslimit_given_TvalueHigh,PDS,2103,0.627674750356633,0.05,,0.00914784944578812,0.045080857839965,-0.0792090083127134,0.0975047072042896,0.202920926621729,0.839196837469261,0.914784944578812,-7.92090083127134,9.75047072042896,0.918981889965909,-7.61531873987079,10.2416630851406,,,,,,
buyer_N_Tvalue_Gaspaid_11vs00,PDS,3062,0.5,0.05,,0.000416681543347799,0.0310487573662045,-0.0604377646591358,0.0612711277458314,0.0134202325211682,0.989292525077359,0.0416681543347799,-6.04377646591358,6.12711277458314,0.041676836716098,-5.8647647420061,6.31871346443613,,,,,,
buyer_N_Gaspaid_given_TvalueHigh,PDS,2102,0.727878211227402,0.05,,-0.0691554976513986,0.0465575192169492,-0.16040655852615,0.0220955632233533,-1.48537763211023,0.13744381750378,-6.91554976513986,-16.040655852615,2.20955632233533,-6.68184387454273,-14.8202586940889,2.23414780494173,,,,,,
seller_N_Tvalue_Gaspaid_11vs00,PDS,2782,0.5,0.05,,0.103966623991745,0.0333113860159623,0.0386775071253479,0.169255740858143,3.12105368242336,0.00180205180629865,10.3966623991745,3.86775071253479,16.9255740858143,10.9563421499657,3.94352191410203,18.4423005550477,,,,,,
seller_N_Gaspaid_given_TvalueHigh,PDS,2103,0.661436043747028,0.05,,0.173114855065146,0.0406121345766958,0.0935165339595279,0.252713176170763,4.26263866377718,2.02027055643574e-05,17.3114855065146,9.35165339595279,25.2713176170763,18.9002660219855,9.80287579542598,28.7513934192226,,,,,,
seller_N_1_Tvalue_Gaspaid_11vs00,PDS,2972,0.500336473755047,0.05,,-0.0364326263044094,0.0347521616555016,-0.104545611534106,0.0316803589252876,-1.04835568692291,0.294474761831435,-3.64326263044094,-10.4545611534106,3.16803589252876,-3.57769450214471,-9.92662873765339,3.21875230408157,,,,,,
seller_N_1_Gaspaid_given_TvalueHigh,PDS,2103,0.707085116500238,0.05,,0.151967740210699,0.0416016417547973,0.0704300206735586,0.233505459747839,3.65292651444879,0.000259268447487034,15.1967740210699,7.04300206735586,23.3505459747839,16.4122681473933,7.29694811218478,26.3019723641295,,,,,,
buyer_N_Tvalue_Gaslimit_11vs00,PDS,2462,0.5,0.05,,0.282106506372314,0.0551731654037282,0.173969089267935,0.390243923476693,5.11311077238376,3.16896338792394e-07,28.2106506372314,17.3969089267935,39.0243923476693,32.5919931388573,19.0018780900153,47.7341108115658,,,,,,
buyer_N_Gaslimit_given_TvalueHigh,PDS,2103,0.585354255825012,0.05,,0.207809292631172,0.047184604803531,0.115329166591496,0.300289418670848,4.40417575809855,1.06186829444831e-05,20.7809292631172,11.5329166591496,30.0289418670848,23.0978390512594,12.2242781611998,35.0249538457603,,,,,,
all_total_value_11vs00,PDS,1261,0.503568596352102,0.05,,-0.329493518583023,0.0722426049446197,-0.471086422423833,-0.187900614742213,-4.56093075319763,5.0927375070979e-06,-32.9493518583023,-47.1086422423833,-18.7900614742213,-28.0712052830908,-37.5676379480682,-17.1302936588608,,,,,,
seller_total_value_11vs00,PDS,2224,0.5,0.05,,-0.387813612891196,0.0489545125562747,-0.483762694382209,-0.291864531400184,-7.92191756470647,2.33875354339929e-15,-38.7813612891196,-48.3762694382209,-29.1864531400184,-32.1461197635851,-38.3540526147688,-25.3130293486127,,,,,,
combo3_TV_crosslayer_11vs00,PDS,963,0.504672897196262,0,,0.48424649522878,0.0956678519690131,0.296740950891205,0.671752039566355,5.06174734001165,4.15431335149292e-07,48.424649522878,29.6740950891205,67.1752039566355,62.295164618845,34.5466712346711,95.7664222901306,,,,,,
combo4_GP_crosslayer_11vs00,PDS,1018,0.484282907662083,0,,0.808517373960438,0.102503311976786,0.607614574189865,1.00942017373101,7.88771951235628,3.07758504712397e-15,80.8517373960438,60.7614574189865,100.942017373101,124.457764919348,83.6046418323287,174.400950486853,,,,,,
