treatment,covariate,type,n,cor,slope_catepct_per_unit,n0,n1,mean0,mean1,diff1minus0
seller_N_gaspaid_high,`time_n-1_sale_str_2022-04`,binary,4206,,,4142,64,24.0622063405502,25.9114768215377,1.84927048098747
seller_N_gaspaid_high,`time_n-1_sale_str_2022-05`,binary,4206,,,4141,65,24.0980322920015,23.6006378147529,-0.497394477248665
seller_N_gaspaid_high,`time_n-1_sale_str_2022-06`,binary,4206,,,4161,45,24.0919022282688,23.9464001624612,-0.145502065807602
seller_N_gaspaid_high,`time_n-1_sale_str_2022-07`,binary,4206,,,4175,31,24.070102478251,26.8166236270811,2.74652114883018
seller_N_gaspaid_high,`time_n-1_sale_str_2022-08`,binary,4206,,,4180,26,24.0822636349329,25.3896609660612,1.30739733112825
seller_N_gaspaid_high,`time_n-1_sale_str_2022-09`,binary,4206,,,4192,14,24.0754124821702,28.5617181342761,4.48630565210588
seller_N_gaspaid_high,`time_n-1_sale_str_2022-10`,binary,4206,,,4189,17,24.0812550938048,26.330328893469,2.24907379966423
seller_N_gaspaid_high,`time_n-1_sale_str_2022-11`,binary,4206,,,4139,67,24.1169463870289,22.4470460182784,-1.66990036875051
seller_N_gaspaid_high,`time_n-1_sale_str_2022-12`,binary,4206,,,4147,59,24.1383884637698,20.7134952522701,-3.42489321149968
seller_N_gaspaid_high,`time_n-1_sale_str_2023-01`,binary,4206,,,4150,56,24.0799699375062,24.8592489015436,0.779278964037392
seller_N_gaspaid_high,`time_n-1_sale_str_2023-02`,binary,4206,,,4146,60,24.0996408272256,23.448038491,-0.651602336225579
seller_N_gaspaid_high,`time_n-1_sale_str_2023-03`,binary,4206,,,4149,57,24.0934693326273,23.8629634748528,-0.230505857774535
seller_N_gaspaid_high,`time_n-1_sale_str_2023-04`,binary,4206,,,4106,100,24.1081543297091,23.3591150135179,-0.749039316191187
seller_N_gaspaid_high,`time_n-1_sale_str_2023-05`,binary,4206,,,4162,44,24.0864994624242,24.4541458301775,0.367646367753324
seller_N_gaspaid_high,`time_n-1_sale_str_2023-06`,binary,4206,,,4175,31,24.1064861758161,21.9165611324165,-2.18992504339962
seller_N_gaspaid_high,`time_n-1_sale_str_2023-07`,binary,4206,,,4151,55,24.0823471169022,24.6940053977528,0.611658280850648
seller_N_gaspaid_high,`time_n-1_sale_str_2023-08`,binary,4206,,,4131,75,24.103240089901,23.380111570084,-0.723128519817003
seller_N_gaspaid_high,`time_n-1_sale_str_2023-09`,binary,4206,,,4172,34,24.1058702591518,22.1853664104758,-1.92050384867597
seller_N_gaspaid_high,`time_n-1_sale_str_2023-10`,binary,4206,,,4167,39,24.10629716561,22.3859715394925,-1.72032562611751
seller_N_gaspaid_high,`time_n-1_sale_str_2023-11`,binary,4206,,,4163,43,24.0767723534856,25.404415618063,1.32764326457738
seller_N_gaspaid_high,`time_n-1_sale_str_2023-12`,binary,4206,,,4184,22,24.0888731968753,24.3703510641317,0.281477867256346
seller_N_gaspaid_high,`time_n-1_sale_str_2024-01`,binary,4206,,,4181,25,24.0943333515848,23.4234174464544,-0.67091590513034
seller_N_gaspaid_high,`time_n-1_sale_str_2024-02`,binary,4206,,,4184,22,24.1054403124261,21.2195869066574,-2.88585340576872
seller_N_gaspaid_high,`time_n-1_sale_str_2024-03`,binary,4206,,,4123,83,24.1343355989773,21.9051506572778,-2.22918494169942
seller_N_gaspaid_high,`time_n-1_sale_str_2024-04`,binary,4206,,,4148,58,24.1307261023432,21.2024363209956,-2.92828978134761
seller_N_gaspaid_high,`time_n-1_sale_str_2024-05`,binary,4206,,,4171,35,24.113793291674,21.2960388447173,-2.81775444695672
seller_N_gaspaid_high,`time_n-1_sale_str_2024-06`,binary,4206,,,4153,53,24.1279550569107,21.1433175054183,-2.9846375514924
seller_N_gaspaid_high,`time_n-1_sale_str_2024-07`,binary,4206,,,4182,24,24.1069185947536,21.2024839949005,-2.90443459985309
seller_N_gaspaid_high,`time_n-1_sale_str_2024-08`,binary,4206,,,4165,41,24.09718455862,23.3955973776855,-0.701587180934517
seller_N_gaspaid_high,`time_n-1_sale_str_2024-09`,binary,4206,,,4176,30,24.0950047776307,23.4417742583801,-0.653230519250606
seller_N_gaspaid_high,`time_n-1_sale_str_2024-10`,binary,4206,,,4169,37,24.1086172600294,22.0315627587723,-2.07705450125711
seller_N_gaspaid_high,`time_n-1_sale_str_2024-11`,binary,4206,,,4111,95,24.1654303596101,20.8411470608429,-3.32428329876723
seller_N_gaspaid_high,`time_n-1_sale_str_2024-12`,binary,4206,,,4117,89,24.2013290546421,18.9564209120881,-5.24490814255401
seller_N_gaspaid_high,`time_n-1_sale_str_2025-01`,binary,4206,,,4158,48,24.1470276693594,19.1802527071048,-4.96677496225462
seller_N_gaspaid_high,`time_n-1_sale_str_2025-02`,binary,4206,,,4123,83,24.2121227842927,18.0410956566091,-6.1710271276836
seller_N_gaspaid_high,`time_n-1_sale_str_2025-03`,binary,4206,,,4193,13,24.1107705515454,17.5024812697877,-6.60828928175773
seller_N_gaspaid_high,`Background_recoded_Army Green`,binary,4206,,,3665,541,24.0513732278744,24.3543628446909,0.302989616816536
seller_N_gaspaid_high,Background_recoded_Blue,binary,4206,,,3702,504,24.1422459245442,23.7091245366558,-0.433121387888431
seller_N_gaspaid_high,Background_recoded_Gray,binary,4206,,,3715,491,24.0218378243876,24.6086877017053,0.586849877317711
seller_N_gaspaid_high,`Background_recoded_New Punk Blue`,binary,4206,,,3701,505,23.9904944578258,24.8221251301467,0.831630672320905
seller_N_gaspaid_high,Background_recoded_Orange,binary,4206,,,3672,534,24.1773775095755,23.4918782096931,-0.685499299882427
seller_N_gaspaid_high,Background_recoded_Purple,binary,4206,,,3642,564,24.1525032731185,23.6889649972334,-0.463538275885135
seller_N_gaspaid_high,Background_recoded_Yellow,binary,4206,,,3679,527,24.1449440177484,23.7091919124117,-0.435752105336661
seller_N_gaspaid_high,`Clothes_recoded_Bayc T Black`,binary,4206,,,4108,98,24.1410125303133,21.9664663735729,-2.17454615674041
seller_N_gaspaid_high,`Clothes_recoded_Bayc T Red`,binary,4206,,,4151,55,24.0622337134942,26.2120188076913,2.14978509419718
seller_N_gaspaid_high,`Clothes_recoded_Biker Vest`,binary,4206,,,4089,117,24.1131449449658,23.293534180959,-0.819610764006733
seller_N_gaspaid_high,`Clothes_recoded_Black Holes T`,binary,4206,,,4128,78,24.1191921423214,22.5636925081331,-1.55549963418835
seller_N_gaspaid_high,`Clothes_recoded_Black T`,binary,4206,,,4063,143,24.1610047564195,22.0827332433909,-2.07827151302863
seller_N_gaspaid_high,`Clothes_recoded_Blue Dress`,binary,4206,,,4160,46,24.0867858147302,24.4122649969456,0.325479182215336
seller_N_gaspaid_high,`Clothes_recoded_Bone Necklace`,binary,4206,,,4133,73,24.1132309853299,22.7946509146391,-1.31858007069088
seller_N_gaspaid_high,`Clothes_recoded_Bone Tee`,binary,4206,,,4119,87,24.077428465625,24.7019003359529,0.624471870327877
seller_N_gaspaid_high,`Clothes_recoded_Caveman Pelt`,binary,4206,,,4145,61,24.120281731731,22.0561541165985,-2.06412761513249
seller_N_gaspaid_high,`Clothes_recoded_Cowboy Shirt`,binary,4206,,,4151,55,24.1067979707615,22.8486327728394,-1.25816519792218
seller_N_gaspaid_high,Clothes_recoded_Guayabera,binary,4206,,,4092,114,24.1027599024528,23.644733844742,-0.458026057710789
seller_N_gaspaid_high,Clothes_recoded_Hawaiian,binary,4206,,,4093,113,24.0565289062707,25.3152244758515,1.25869556958082
seller_N_gaspaid_high,`Clothes_recoded_Hip Hop`,binary,4206,,,4157,49,24.044981755727,27.9388575628629,3.89387580713593
seller_N_gaspaid_high,`Clothes_recoded_Lab Coat`,binary,4206,,,4145,61,24.0718003635346,25.3505028243681,1.2787024608335
seller_N_gaspaid_high,`Clothes_recoded_Leather Jacket`,binary,4206,,,4102,104,24.1022997194031,23.6188435590943,-0.483456160308752
seller_N_gaspaid_high,`Clothes_recoded_Leather Punk Jacket`,binary,4206,,,4153,53,24.0710951301034,25.5987755437315,1.52768041362805
seller_N_gaspaid_high,`Clothes_recoded_Lumberjack Shirt`,binary,4206,,,4114,92,24.1257685851948,22.5063176048455,-1.6194509803493
seller_N_gaspaid_high,`Clothes_recoded_Navy Striped Tee`,binary,4206,,,4075,131,24.0676334864363,24.7968452054135,0.729211718977119
seller_N_gaspaid_high,Clothes_recoded_No_Clothes,binary,4206,,,3436,770,23.9855021567238,24.5581919073175,0.572689750593749
seller_N_gaspaid_high,Clothes_recoded_Other_Clothes,binary,4206,,,4085,121,24.037428497431,25.8768410506751,1.83941255324409
seller_N_gaspaid_high,`Clothes_recoded_Prison Jumpsuit`,binary,4206,,,4105,101,24.0477614421177,25.8211134578616,1.77335201574391
seller_N_gaspaid_high,`Clothes_recoded_Prom Dress`,binary,4206,,,4160,46,24.0916881460599,23.9689237288761,-0.122764417183777
seller_N_gaspaid_high,`Clothes_recoded_Puffy Vest`,binary,4206,,,4106,100,24.1115028272128,23.2216257060156,-0.889877121197163
seller_N_gaspaid_high,`Clothes_recoded_Rainbow Suspenders`,binary,4206,,,4147,59,24.1202948377077,21.985262494294,-2.13503234341369
seller_N_gaspaid_high,`Clothes_recoded_Sailor Shirt`,binary,4206,,,4079,127,24.0984603096494,23.8297131974608,-0.268747112188532
seller_N_gaspaid_high,Clothes_recoded_Service,binary,4206,,,4147,59,24.1382063639491,20.7262947091562,-3.41191165479297
seller_N_gaspaid_high,`Clothes_recoded_Sleeveless Logo T`,binary,4206,,,4140,66,24.0662282892614,25.6031524484091,1.53692415914772
seller_N_gaspaid_high,`Clothes_recoded_Sleeveless T`,binary,4206,,,4102,104,24.1248709090917,22.7285837504156,-1.39628715867603
seller_N_gaspaid_high,`Clothes_recoded_Smoking Jacket`,binary,4206,,,4105,101,24.0700982567478,24.9132656949253,0.843167438177481
seller_N_gaspaid_high,`Clothes_recoded_Striped Tee`,binary,4206,,,4014,192,24.0837961677692,24.2272675089142,0.143471341144991
seller_N_gaspaid_high,`Clothes_recoded_Stunt Jacket`,binary,4206,,,4134,72,24.0659761502128,25.4895524188535,1.42357626864069
seller_N_gaspaid_high,Clothes_recoded_Tanktop,binary,4206,,,4106,100,24.0771514551377,24.6320930434186,0.554941588280869
seller_N_gaspaid_high,`Clothes_recoded_Tie Dye`,binary,4206,,,4147,59,24.067583048658,25.6902758703828,1.62269282172478
seller_N_gaspaid_high,Clothes_recoded_Toga,binary,4206,,,4122,84,24.0806955914487,24.5638803712581,0.483184779809402
seller_N_gaspaid_high,`Clothes_recoded_Tuxedo Tee`,binary,4206,,,4099,107,24.0852764416209,24.2845331302169,0.199256688595991
seller_N_gaspaid_high,`Clothes_recoded_Tweed Suit`,binary,4206,,,4147,59,24.0934636704563,23.8711752161832,-0.222288454273123
seller_N_gaspaid_high,`Clothes_recoded_Vietnam Jacket`,binary,4206,,,4107,99,24.1288827199497,22.4916348313511,-1.63724788859863
seller_N_gaspaid_high,`Clothes_recoded_Wool Turtleneck`,binary,4206,,,4114,92,24.0808999486929,24.5127259805934,0.43182603190051
seller_N_gaspaid_high,`Clothes_recoded_Work Vest`,binary,4206,,,4114,92,24.0746645066857,24.7915586807843,0.716894174098606
seller_N_gaspaid_high,`Earring_recoded_Diamond Stud`,binary,4206,,,4110,96,24.0899301209089,24.1081289812699,0.0181988603610321
seller_N_gaspaid_high,`Earring_recoded_Gold Hoop`,binary,4206,,,4009,197,24.0966360346593,23.9623315542547,-0.13430448040458
seller_N_gaspaid_high,`Earring_recoded_Gold Stud`,binary,4206,,,4017,189,24.1572830239164,22.6676575241542,-1.48962549976224
seller_N_gaspaid_high,Earring_recoded_No_Earring,binary,4206,,,1270,2936,24.0587790010593,24.103999948158,0.0452209470987697
seller_N_gaspaid_high,`Earring_recoded_Silver Hoop`,binary,4206,,,3848,358,24.1328414658557,23.6335732361018,-0.499268229753923
seller_N_gaspaid_high,`Earring_recoded_Silver Stud`,binary,4206,,,3840,366,24.036331548532,24.6570492698752,0.620717721343212
seller_N_gaspaid_high,Eyes_recoded_Angry,binary,4206,,,4019,187,24.1304676805932,23.2280404857388,-0.902427194854422
seller_N_gaspaid_high,Eyes_recoded_Blindfold,binary,4206,,,4099,107,24.1092794637553,23.3650154878916,-0.744263975863664
seller_N_gaspaid_high,Eyes_recoded_Bloodshot,binary,4206,,,3843,363,24.0976568184918,24.0129422194855,-0.084714599006368
seller_N_gaspaid_high,Eyes_recoded_Bored,binary,4206,,,3491,715,24.2369219692727,23.3746833348338,-0.862238634438953
seller_N_gaspaid_high,Eyes_recoded_Closed,binary,4206,,,3892,314,24.1310388385944,23.5859554755667,-0.545083363027665
seller_N_gaspaid_high,Eyes_recoded_Coins,binary,4206,,,3996,210,24.1208636059357,23.5096295705631,-0.611234035372565
seller_N_gaspaid_high,Eyes_recoded_Crazy,binary,4206,,,4045,161,24.1180539119624,23.3941932003076,-0.723860711654805
seller_N_gaspaid_high,Eyes_recoded_Eyepatch,binary,4206,,,4054,152,24.0868595599761,24.1833192302255,0.096459670249466
seller_N_gaspaid_high,Eyes_recoded_Heart,binary,4206,,,4036,170,24.1068151917568,23.6993356776875,-0.407479514069241
seller_N_gaspaid_high,Eyes_recoded_Holographic,binary,4206,,,4150,56,24.0711062356036,25.5161125246871,1.44500628908348
seller_N_gaspaid_high,Eyes_recoded_Hypnotized,binary,4206,,,4106,100,24.0695887085851,24.9426194168691,0.873030708284016
seller_N_gaspaid_high,Eyes_recoded_Other_Eyes,binary,4206,,,4123,83,24.0168255728345,27.7424258113339,3.72560023849944
seller_N_gaspaid_high,Eyes_recoded_Robot,binary,4206,,,4054,152,24.0100208406459,26.2326887576231,2.22266791697712
seller_N_gaspaid_high,Eyes_recoded_Sad,binary,4206,,,3969,237,24.1334676997201,23.3681851432412,-0.765282556478891
seller_N_gaspaid_high,Eyes_recoded_Scumbag,binary,4206,,,4107,99,24.104113226263,23.5191935239928,-0.584919702270142
seller_N_gaspaid_high,Eyes_recoded_Sleepy,binary,4206,,,3881,325,24.1296619834844,23.6208462191821,-0.508815764302302
seller_N_gaspaid_high,Eyes_recoded_Sunglasses,binary,4206,,,4078,128,24.0812967053661,24.3786344894864,0.29733778412027
seller_N_gaspaid_high,`Eyes_recoded_Wide Eyed`,binary,4206,,,3973,233,24.1028292368143,23.8774790612621,-0.225350175552155
seller_N_gaspaid_high,`Eyes_recoded_X Eyes`,binary,4206,,,4103,103,24.0730636402726,24.7787676029018,0.705703962629208
seller_N_gaspaid_high,Eyes_recoded_Zombie,binary,4206,,,4082,124,23.9768454875748,27.8266927327169,3.84984724514213
seller_N_gaspaid_high,Fur_recoded_Blue,binary,4206,,,3995,211,24.0926823490656,24.0461004484367,-0.0465819006289578
seller_N_gaspaid_high,Fur_recoded_Brown,binary,4206,,,3635,571,24.0317092258095,24.4636254699122,0.43191624410272
seller_N_gaspaid_high,Fur_recoded_Cheetah,binary,4206,,,4034,172,24.0340406810438,25.4108899523641,1.37684927132034
seller_N_gaspaid_high,Fur_recoded_Cream,binary,4206,,,3924,282,24.1511208441982,23.2446630727073,-0.906457771490931
seller_N_gaspaid_high,`Fur_recoded_Dark Brown`,binary,4206,,,3640,566,24.2514625642011,23.0541862993731,-1.197276264828
seller_N_gaspaid_high,`Fur_recoded_Death Bot`,binary,4206,,,4149,57,24.0773334080163,25.0374889346951,0.960155526678804
seller_N_gaspaid_high,Fur_recoded_Dmt,binary,4206,,,4115,91,24.0996687379535,23.6687507962493,-0.430917941704166
seller_N_gaspaid_high,`Fur_recoded_Golden Brown`,binary,4206,,,3878,328,24.1142672107532,23.8075150482814,-0.306752162471817
seller_N_gaspaid_high,Fur_recoded_Gray,binary,4206,,,4005,201,24.0981302373191,23.9352317346986,-0.162898502620461
seller_N_gaspaid_high,Fur_recoded_Noise,binary,4206,,,4148,58,24.0777918880526,24.9881453016411,0.910353413588545
seller_N_gaspaid_high,Fur_recoded_Other_Fur,binary,4206,,,4175,31,24.0218467056535,33.3155865494859,9.29373984383244
seller_N_gaspaid_high,Fur_recoded_Pink,binary,4206,,,3987,219,24.0776369510323,24.3217107551209,0.244073804088565
seller_N_gaspaid_high,Fur_recoded_Red,binary,4206,,,4004,202,24.0815994860058,24.2637071147028,0.182107628696926
seller_N_gaspaid_high,Fur_recoded_Robot,binary,4206,,,4087,119,24.0783512626308,24.5022820904629,0.423930827832123
seller_N_gaspaid_high,Fur_recoded_Tan,binary,4206,,,3939,267,24.0801773237287,24.2403546852808,0.160177361552122
seller_N_gaspaid_high,Fur_recoded_White,binary,4206,,,4047,159,24.0711926891198,24.5778387815689,0.506646092449085
seller_N_gaspaid_high,Fur_recoded_Zombie,binary,4206,,,4078,128,24.1191115147056,23.1738782981849,-0.945233216520702
seller_N_gaspaid_high,`Hat_recoded_Baby's Bonnet`,binary,4206,,,4139,67,24.1093260700539,22.917799629614,-1.19152644043994
seller_N_gaspaid_high,`Hat_recoded_Bayc Flipped Brim`,binary,4206,,,4124,82,24.1187845487436,22.6600695136447,-1.45871503509881
seller_N_gaspaid_high,`Hat_recoded_Bayc Hat Black`,binary,4206,,,4118,88,24.1045559249023,23.4253622771568,-0.679193647745461
seller_N_gaspaid_high,Hat_recoded_Beanie,binary,4206,,,3970,236,24.0793973276905,24.2745160517205,0.195118724029967
seller_N_gaspaid_high,Hat_recoded_Bowler,binary,4206,,,4101,105,24.1080603608602,23.3984537071384,-0.709606653721782
seller_N_gaspaid_high,`Hat_recoded_Bunny Ears`,binary,4206,,,4135,71,24.0969240973003,23.7072117859257,-0.389712311374524
seller_N_gaspaid_high,`Hat_recoded_Commie Hat`,binary,4206,,,4075,131,24.0926377655172,24.0190403408755,-0.0735974246417399
seller_N_gaspaid_high,`Hat_recoded_Cowboy Hat`,binary,4206,,,4058,148,24.0193216294841,26.0377432884517,2.01842165896764
seller_N_gaspaid_high,`Hat_recoded_Faux Hawk`,binary,4206,,,4146,60,24.08838848996,24.2255749960533,0.137186506093268
seller_N_gaspaid_high,Hat_recoded_Fez,binary,4206,,,4033,173,24.1625124665594,22.4079791994412,-1.75453326711816
seller_N_gaspaid_high,`Hat_recoded_Fisherman's Hat`,binary,4206,,,4078,128,24.1242864326063,23.0090086481941,-1.11527778441222
seller_N_gaspaid_high,`Hat_recoded_Girl's Hair Short`,binary,4206,,,4134,72,24.102344650828,23.401394341864,-0.700950308964043
seller_N_gaspaid_high,Hat_recoded_Halo,binary,4206,,,4083,123,24.0275172419115,26.1759372391256,2.14841999721405
seller_N_gaspaid_high,Hat_recoded_Horns,binary,4206,,,4112,94,24.0935972589874,23.9480984061817,-0.145498852805726
seller_N_gaspaid_high,`Hat_recoded_Irish Boho`,binary,4206,,,4106,100,24.0566661547567,25.4732194770637,1.41655332230698
seller_N_gaspaid_high,Hat_recoded_No_Hat,binary,4206,,,3234,972,24.0490978071061,24.227583200572,0.178485393465905
seller_N_gaspaid_high,Hat_recoded_Other_Hat,binary,4206,,,4008,198,24.0755009400886,24.3908354104145,0.315334470325855
seller_N_gaspaid_high,`Hat_recoded_Party Hat 1`,binary,4206,,,4152,54,24.104318182386,23.0160015901945,-1.08831659219148
seller_N_gaspaid_high,`Hat_recoded_Party Hat 2`,binary,4206,,,4155,51,24.0928190447186,23.888824477092,-0.20399456762658
seller_N_gaspaid_high,`Hat_recoded_Police Motorcycle Helmet`,binary,4206,,,4151,55,24.0964741836127,23.6277971447476,-0.468677038865035
seller_N_gaspaid_high,`Hat_recoded_Prussian Helmet`,binary,4206,,,4156,50,24.0801897192409,24.9344941194424,0.854304400201478
seller_N_gaspaid_high,`Hat_recoded_S&m Hat`,binary,4206,,,4105,101,24.0863435356162,24.2529996577483,0.166656122132043
seller_N_gaspaid_high,Hat_recoded_Safari,binary,4206,,,4121,85,24.1022112518694,23.5150660021609,-0.587145249708449
seller_N_gaspaid_high,`Hat_recoded_Sea Captain's Hat`,binary,4206,,,4070,136,24.0867139841934,24.1990239961033,0.112310011909898
seller_N_gaspaid_high,`Hat_recoded_Seaman's Hat`,binary,4206,,,4035,171,24.1259450718304,23.2503205514708,-0.875624520359676
seller_N_gaspaid_high,`Hat_recoded_Short Mohawk`,binary,4206,,,4062,144,24.1028570116134,23.7374166525254,-0.36544035908798
seller_N_gaspaid_high,`Hat_recoded_Spinner Hat`,binary,4206,,,4114,92,24.0360475512558,26.5184081877272,2.48236063647138
seller_N_gaspaid_high,`Hat_recoded_Stuntman Helmet`,binary,4206,,,4128,78,24.0935465079676,23.9209383877798,-0.172608120187824
seller_N_gaspaid_high,`Hat_recoded_Sushi Chef Headband`,binary,4206,,,4132,74,24.0951727747711,23.820800997071,-0.2743717777001
seller_N_gaspaid_high,`Hat_recoded_Vietnam Era Helmet`,binary,4206,,,4110,96,24.0748524255739,24.7536428127972,0.678790387223291
seller_N_gaspaid_high,`Hat_recoded_Ww2 Pilot Helm`,binary,4206,,,4161,45,24.0802938676469,25.0197865746347,0.93949270698776
seller_N_gaspaid_high,`Mouth_recoded_Bored Bubblegum`,binary,4206,,,4154,52,24.0626667301824,26.3014534992233,2.23878676904094
seller_N_gaspaid_high,`Mouth_recoded_Bored Cigar`,binary,4206,,,4155,51,24.0714804739644,25.6272903885364,1.55580991457203
seller_N_gaspaid_high,`Mouth_recoded_Bored Cigarette`,binary,4206,,,3913,293,24.105911025401,23.8824687260859,-0.223442299315131
seller_N_gaspaid_high,`Mouth_recoded_Bored Pipe`,binary,4206,,,4148,58,24.0826412576166,24.6413317679933,0.558690510376671
seller_N_gaspaid_high,`Mouth_recoded_Bored Unshaven`,binary,4206,,,3543,663,24.0610656848742,24.2468136615808,0.185747976706605
seller_N_gaspaid_high,`Mouth_recoded_Bored Unshaven Cigarette`,binary,4206,,,4037,169,24.0619747685397,24.7680534825005,0.706078713960864
seller_N_gaspaid_high,`Mouth_recoded_Bored Unshaven Pipe`,binary,4206,,,4163,43,24.0951353044362,23.626625738818,-0.468509565618234
seller_N_gaspaid_high,Mouth_recoded_Discomfort,binary,4206,,,4124,82,24.0853822820554,24.3399591212291,0.254576839173708
seller_N_gaspaid_high,Mouth_recoded_Dumbfounded,binary,4206,,,3986,220,24.1268747613367,23.4285017293147,-0.698373032022001
seller_N_gaspaid_high,Mouth_recoded_Grin,binary,4206,,,3906,300,24.1220454909703,23.6776116380242,-0.44443385294608
seller_N_gaspaid_high,`Mouth_recoded_Grin Multicolored`,binary,4206,,,4156,50,24.0669080599211,26.0384656421018,1.97155758218072
seller_N_gaspaid_high,Mouth_recoded_Jovial,binary,4206,,,4084,122,24.0430626655627,25.6731578113041,1.63009514574133
seller_N_gaspaid_high,Mouth_recoded_Other_Mouth,binary,4206,,,3924,282,24.011251352463,25.1909321704697,1.17968081800673
seller_N_gaspaid_high,`Mouth_recoded_Phoneme  ooo`,binary,4206,,,4096,110,24.1278866511356,22.692449600781,-1.43543705035459
seller_N_gaspaid_high,`Mouth_recoded_Phoneme L`,binary,4206,,,4105,101,24.0902919142991,24.0925234746483,0.00223156034915561
seller_N_gaspaid_high,`Mouth_recoded_Phoneme Oh`,binary,4206,,,4087,119,24.0903737794512,24.0893743068943,-0.000999472556838299
seller_N_gaspaid_high,`Mouth_recoded_Phoneme Vuh`,binary,4206,,,4058,148,24.0658450974666,24.7621200920123,0.696274994545714
seller_N_gaspaid_high,`Mouth_recoded_Phoneme Wah`,binary,4206,,,4133,73,24.1000205162908,23.5425806206504,-0.557439895640417
seller_N_gaspaid_high,Mouth_recoded_Rage,binary,4206,,,4090,116,24.1045711288122,23.5887695025448,-0.515801626267486
seller_N_gaspaid_high,`Mouth_recoded_Small Grin`,binary,4206,,,4096,110,24.1251837979368,22.7930940253461,-1.3320897725907
seller_N_gaspaid_high,`Mouth_recoded_Tongue Out`,binary,4206,,,4122,84,24.0824791054385,24.4763607919005,0.393881686461949
seller_N_gaspaid_high,`log_price_change_n-1`,numeric,4206,0.0838400594451202,0.801083107050144,,,,,
seller_N_1_gaspaid_high,log_price_1_sale,numeric,4206,-0.0812949940868036,-1.13213061358237,,,,,
seller_N_1_gaspaid_high,sold_after_30d,binary,4206,,,2652,1554,21.5192849306257,50.8475634043713,29.3282784737456
seller_N_1_gaspaid_high,log_buyern_total_value,numeric,4206,0.0934926916800391,0.782252409195676,,,,,
seller_N_1_gaspaid_high,log_buyern_rolling_avg_value_last10,numeric,4206,0.047670468692447,0.781506086272705,,,,,
seller_N_1_gaspaid_high,log_sellern_total_value,numeric,4206,-0.276580211469639,-2.63414168862577,,,,,
seller_N_1_gaspaid_high,log_sellern_rolling_avg_value_last10,numeric,4206,-0.0783242813627609,-1.48967366258636,,,,,
seller_N_1_gaspaid_high,log_sellern_1_total_value,numeric,4206,-0.127817858042043,-1.15139809564111,,,,,
seller_N_1_gaspaid_high,log_sellern_1_rolling_avg_value_last10,numeric,4206,-0.158371920903911,-3.26316789174989,,,,,
seller_N_1_gaspaid_high,log_unique_makers_count,numeric,4206,-0.188187823673284,-6.05182454022917,,,,,
seller_N_1_gaspaid_high,log_median_offer_price,numeric,4206,-0.133195274254046,-2.96072142489894,,,,,
seller_N_1_gaspaid_high,log_buyern_avg_total_gaspaid,numeric,4206,-0.0312955449439502,-0.342314480468515,,,,,
seller_N_1_gaspaid_high,log_sellern_avg_total_gaspaid,numeric,4206,-0.137512930614288,-1.61094991353939,,,,,
seller_N_1_gaspaid_high,log_buyern_avg_gasLimit_cost,numeric,4206,0.0863873385748973,167.494908315566,,,,,
seller_N_1_gaspaid_high,log_sellern_avg_gasLimit_cost,numeric,4206,0.0517769576509999,108.235979072899,,,,,
seller_N_1_gaspaid_high,log_sellern_1_avg_gasLimit_cost,numeric,4206,-0.0161834227940646,-31.254312793929,,,,,
seller_N_1_gaspaid_high,`time_n_sale_str_2021-06`,binary,4206,,,3756,450,32.8224159919719,28.456139334591,-4.36627665738095
seller_N_1_gaspaid_high,`time_n_sale_str_2021-07`,binary,4206,,,3950,256,32.1849360317146,34.983436879452,2.79850084773739
seller_N_1_gaspaid_high,`time_n_sale_str_2021-08`,binary,4206,,,3906,300,32.2988745337977,33.0895107913289,0.790636257531176
seller_N_1_gaspaid_high,`time_n_sale_str_2021-09`,binary,4206,,,4096,110,32.2560220489805,36.0508259435322,3.79480389455175
seller_N_1_gaspaid_high,`time_n_sale_str_2021-10`,binary,4206,,,4138,68,32.1861375361354,42.6473535571191,10.4612160209837
seller_N_1_gaspaid_high,`time_n_sale_str_2021-11`,binary,4206,,,4056,150,31.9269923021532,43.9358425925267,12.0088502903735
seller_N_1_gaspaid_high,`time_n_sale_str_2021-12`,binary,4206,,,4101,105,32.105880914717,42.0956146205529,9.98973370583589
seller_N_1_gaspaid_high,`time_n_sale_str_2022-01`,binary,4206,,,4063,143,32.0302661115629,41.5894122736524,9.55914616208947
seller_N_1_gaspaid_high,`time_n_sale_str_2022-02`,binary,4206,,,4137,69,32.2356938308434,39.5245186697588,7.28882483891538
seller_N_1_gaspaid_high,`time_n_sale_str_2022-03`,binary,4206,,,4089,117,32.1360889516033,40.0152943872356,7.87920543563232
seller_N_1_gaspaid_high,`time_n_sale_str_2022-04`,binary,4206,,,4122,84,32.2288160660426,38.5604445498181,6.3316284837755
seller_N_1_gaspaid_high,`time_n_sale_str_2022-05`,binary,4206,,,4102,104,32.2406547417873,36.8758789961647,4.63522425437743
seller_N_1_gaspaid_high,`time_n_sale_str_2022-06`,binary,4206,,,4138,68,32.2882227709728,36.4351667665764,4.14694399560364
seller_N_1_gaspaid_high,`time_n_sale_str_2022-07`,binary,4206,,,4174,32,32.3343329191521,35.0859863084936,2.75165338934158
seller_N_1_gaspaid_high,`time_n_sale_str_2022-08`,binary,4206,,,4179,27,32.3295482729097,36.3361086638166,4.00656039090693
