model,treatment,display_label,subgroup,metric,ATE_pct,CI95_lo_pct,CI95_hi_pct,GATES_lift,GATES_bot_mean,GATES_top_mean,cutoff_raw,split_rule,p_value,q_value_bh,kept_pct,total_covariates,count_gt_0_10,count_gt_0_25,median_abs_smd,p90_abs_smd,max_abs_smd,flags
GRF,seller_N_total_value_high,Seller N High — Total Value,Seller N High,Total Value,-14.1067821783005,-19.1079774484439,-8.79638516809471,11.8051389049837,-19.6650975035593,-7.85995859857559,1762.46958490957,median,6.75343844839071e-07,1.53487237463425e-06,100,,,,,,,***
GRF,seller_N_gaspaid_high,Seller N High — Gas Paid,Seller N High,Gas Paid,23.9298523171685,16.0262164391346,32.3718791038237,28.5858752011583,13.1233302617634,41.7092054629217,6.7019714396823,median,1.75860185559528e-10,5.49563079873524e-10,100,,,,,,,***
GRF,seller_N_gaslimit_cost_high,Seller N High — Gas Limit Cost,Seller N High,Gas Limit Cost,7.46427956388593,1.20938614521993,14.1057348733902,9.36164417257974,3.08915352434201,12.4507976969218,0.0103419376233987,median,0.0186270247596741,0.027392683470109,100,,,,,,,***
GRF,seller_N_1_total_value_high,Seller N-1 High — Total Value,Seller N-1 High,Total Value,-20.0737366115314,-24.7666114764611,-15.0881316844565,18.6008957271768,-30.511190629199,-11.9102949020222,1306.24452976845,median,3.93253575341233e-13,1.96626787670616e-12,100,,,,,,,***
GRF,seller_N_1_gaspaid_high,Seller N-1 High — Gas Paid,Seller N-1 High,Gas Paid,31.9578951168523,23.5051979321184,40.9890949953439,41.3114758938866,17.3695534311147,58.6810293250013,8.47635829037632,median,2.20250720836753e-16,1.3765670052297e-15,100,,,,,,,***
GRF,seller_N_1_gaslimit_cost_high,Seller N-1 High — Gas Limit Cost,Seller N-1 High,Gas Limit Cost,3.09375861399079,-2.77083507665785,9.31208833830293,9.88781366494717,-1.54593496524946,8.34187869969771,0.0111078712655934,median,0.307897831276633,0.349883899177992,100,,,,,,,""
GRF,buyer_N_total_value_high,Buyer N High — Total Value,Buyer N High,Total Value,6.6447507030166,0.648990218413825,12.9976846049653,17.4642154856254,-1.97775694771723,15.4864585379082,799.667736908218,median,0.029322848585875,0.040726178591493,100,,,,,,,***
GRF,buyer_N_gaspaid_high,Buyer N High — Gas Paid,Buyer N High,Gas Paid,-24.8007695352004,-40.5592470122709,-4.8645251236061,19.5964516201886,-34.5962644147402,-14.9998127945516,3.26250570589215,median,0.0175186464571244,0.0273728850892569,79.4103661436044,,,,,,,***
GRF,buyer_N_gaslimit_cost_high,Buyer N High — Gas Limit Cost,Buyer N High,Gas Limit Cost,20.3790408129458,13.9980476776171,27.1172073755621,20.3330827166199,13.4559438043413,33.7890265209611,0.00998400187183293,median,2.47742679234612e-11,8.84795282980756e-11,100,,,,,,,***
GRF,seller_N_Tvalue_Gaslimit_11vs00,Combination — Seller N High — Total Value + Gas Limit,Combination — Seller N High,Total Value + Gas Limit,-19.4568934955134,-28.1258922267415,-9.74229515504759,9.51688749652677,-23.989209354793,-14.4723218582662,,,0.000195924807520901,0.000326541345868168,100,,,,,,,***
GRF,seller_N_Gaslimit_given_TvalueHigh,Combination — Seller N High — Gas Limit | Total Value,Combination — Seller N High,Gas Limit | Total Value,6.86409304300866,-1.65493764463386,16.1210752059856,5.18972827973668,3.93890714135122,9.12863542108789,,,0.117282188021241,0.146602735026551,100,,,,,,,""
GRF,seller_N_1_Tvalue_Gaslimit_11vs00,Combination — Seller N-1 High — Total Value + Gas Limit,Combination — Seller N-1 High,Total Value + Gas Limit,-24.2018541086492,-32.0943602914444,-15.3920212632555,15.8776831147016,-32.2583191329672,-16.3806360182656,,,7.83691535217195e-07,1.63269069836916e-06,100,,,,,,,***
GRF,seller_N_1_Gaslimit_given_TvalueHigh,Combination — Seller N-1 High — Gas Limit | Total Value,Combination — Seller N-1 High,Gas Limit | Total Value,5.95387450102833,-2.92043184603704,15.6394052348428,8.83262636215496,1.4113360312115,10.2439623933665,,,0.195018488099623,0.232164866785266,100,,,,,,,""
GRF,buyer_N_Tvalue_Gaspaid_11vs00,Combination — Buyer N High — Total Value + Gas Paid,Combination — Buyer N High,Total Value + Gas Paid,-1.28943225158866,-7.27862250253353,5.08662024008373,9.14885919550774,-5.74841047178012,3.40044872372763,,,0.684455198599648,0.684455198599648,100,,,,,,,""
GRF,buyer_N_Gaspaid_given_TvalueHigh,Combination — Buyer N High — Gas Paid | Total Value,Combination — Buyer N High,Gas Paid | Total Value,-8.99978526029972,-17.2981198655302,0.131207043986659,3.35058694593669,-10.4865803926486,-7.13599344671186,,,0.0532210555097579,0.0700277046181025,99.9524488825487,,,,,,,**
GRF,seller_N_Tvalue_Gaspaid_11vs00,Combination — Seller N High — Total Value + Gas Paid,Combination — Seller N High,Total Value + Gas Paid,2.64500613179499,-3.98629929123394,9.73431089542718,7.65873346939813,-1.16771951984009,6.49101394955804,,,0.443581913781039,0.482154254109825,100,,,,,,,""
GRF,seller_N_Gaspaid_given_TvalueHigh,Combination — Seller N High — Gas Paid | Total Value,Combination — Seller N High,Gas Paid | Total Value,20.1927104494382,10.6824198080868,30.5201645413157,11.5691243970039,14.5385294070268,26.1076538040308,,,1.22394094773131e-05,2.35373259179098e-05,100,,,,,,,***
GRF,seller_N_1_Tvalue_Gaspaid_11vs00,Combination — Seller N-1 High — Total Value + Gas Paid,Combination — Seller N-1 High,Total Value + Gas Paid,-1.48102360930534,-8.00591609284433,5.5066619160635,6.49077282213551,-4.16509266829303,2.32568015384248,,,0.669538485192796,0.684455198599648,100,,,,,,,""
GRF,seller_N_1_Gaspaid_given_TvalueHigh,Combination — Seller N-1 High — Gas Paid | Total Value,Combination — Seller N-1 High,Gas Paid | Total Value,19.6939960618988,10.0460854868784,30.1877538840228,14.4679303776713,12.9922452246391,27.4601756023104,,,2.75732245123007e-05,4.92379009148226e-05,100,,,,,,,***
GRF,buyer_N_Tvalue_Gaslimit_11vs00,Combination — Buyer N High — Total Value + Gas Limit,Combination — Buyer N High,Total Value + Gas Limit,32.8132474780395,20.6805238532683,46.1657452457707,20.7608248549932,22.9656964494264,43.7265213044196,,,6.39912504931526e-09,1.7775347359209e-08,100,,,,,,,***
GRF,buyer_N_Gaslimit_given_TvalueHigh,Combination — Buyer N High — Gas Limit | Total Value,Combination — Buyer N High,Gas Limit | Total Value,35.6701873885486,24.1488987134552,48.2606767904339,21.5859528391556,26.1348312789833,47.7207841181389,,,1.6125704842735e-11,6.7190436844729e-11,100,,,,,,,***
GRF,all_total_value_11vs00,Combination — All Sides: Total Value,Combination,All Sides: Total Value,-30.7017206670251,-39.0885528382199,-21.1601145223773,8.93645526310896,-35.5345263851446,-26.5980711220356,,,2.5129343978354e-08,6.28233599458849e-08,100,,,,,,,***
GRF,seller_total_value_11vs00,Combination — Seller — S:N + S:N-1: Total Value,Combination — Seller,S:N + S:N-1: Total Value,-32.9111739377105,-38.9933666999217,-26.2226033638483,17.7408652568773,-41.8015837305027,-24.0607184736254,,,1.83920207683854e-16,1.3765670052297e-15,100,,,,,,,***
GRF,combo3_TV_crosslayer_11vs00,Strategy — S:N TV ↓ + S:N-1 TV ↓ + B:N TV ↑,Strategy,S:N TV ↓ + S:N-1 TV ↓ + B:N TV ↑,57.9541485295467,45.1934399043007,71.8363657072849,13.445672762816,51.2280176504934,64.6736904133093,,,2.01874398557399e-26,2.52342998196749e-25,100,,,,,,,***
GRF,combo4_GP_crosslayer_11vs00,Strategy — B:N GP ↓ + S:N GP ↑ + S:N-1 GP ↑,Strategy,B:N GP ↓ + S:N GP ↑ + S:N-1 GP ↑,99.5588586468345,83.9685419486984,116.470368480349,23.289465970482,91.6601969680516,114.949662938534,,,3.11721723718387e-62,7.79304309295967e-61,100,,,,,,,***
