model,treatment,display_label,subgroup,metric,ATE_pct,CI95_lo_pct,CI95_hi_pct,GATES_lift,GATES_bot_mean,GATES_top_mean,cutoff_raw,split_rule,p_value,q_value_bh,kept_pct,total_covariates,count_gt_0_10,count_gt_0_25,median_abs_smd,p90_abs_smd,max_abs_smd,flags
PDS,seller_N_Gaslimit_given_TvalueHigh,Combination — Seller N High — Gas Limit | Total Value,Combination — Seller N High,Gas Limit | Total Value,5.3080938919766,-3.88060038266749,15.3751967169135,5.18972827973668,3.93890714135122,9.12863542108789,,,0.266869231183513,0.317701465694658,100,,,,,,,""
PDS,seller_N_1_Tvalue_Gaslimit_11vs00,Combination — Seller N-1 High — Total Value + Gas Limit,Combination — Seller N-1 High,Total Value + Gas Limit,-25.1971687945766,-32.9629707514869,-16.5317494066731,15.8776831147016,-32.2583191329672,-16.3806360182656,,,2.08990543030227e-07,8.70793929292611e-07,100,,,,,,,***
PDS,seller_N_1_Gaslimit_given_TvalueHigh,Combination — Seller N-1 High — Gas Limit | Total Value,Combination — Seller N-1 High,Gas Limit | Total Value,0.918981889965909,-7.61531873987079,10.2416630851406,8.83262636215496,1.4113360312115,10.2439623933665,,,0.839196837469261,0.874163372363814,100,,,,,,,tiny
PDS,buyer_N_Tvalue_Gaspaid_11vs00,Combination — Buyer N High — Total Value + Gas Paid,Combination — Buyer N High,Total Value + Gas Paid,0.041676836716098,-5.8647647420061,6.31871346443613,9.14885919550774,-5.74841047178012,3.40044872372763,,,0.989292525077359,0.989292525077359,100,,,,,,,tiny
PDS,buyer_N_Gaspaid_given_TvalueHigh,Combination — Buyer N High — Gas Paid | Total Value,Combination — Buyer N High,Gas Paid | Total Value,-6.68184387454273,-14.8202586940889,2.23414780494173,3.35058694593669,-10.4865803926486,-7.13599344671186,,,0.13744381750378,0.180847128294447,99.9524488825487,,,,,,,""
PDS,seller_N_Tvalue_Gaspaid_11vs00,Combination — Seller N High — Total Value + Gas Paid,Combination — Seller N High,Total Value + Gas Paid,10.9563421499657,3.94352191410203,18.4423005550477,7.65873346939813,-1.16771951984009,6.49101394955804,,,0.00180205180629865,0.00300341967716442,100,,,,,,,***
PDS,seller_N_Gaspaid_given_TvalueHigh,Combination — Seller N High — Gas Paid | Total Value,Combination — Seller N High,Gas Paid | Total Value,18.9002660219855,9.80287579542598,28.7513934192226,11.5691243970039,14.5385294070268,26.1076538040308,,,2.02027055643574e-05,4.59152399189941e-05,100,,,,,,,***
PDS,seller_N_1_Tvalue_Gaspaid_11vs00,Combination — Seller N-1 High — Total Value + Gas Paid,Combination — Seller N-1 High,Total Value + Gas Paid,-3.57769450214471,-9.92662873765339,3.21875230408157,6.49077282213551,-4.16509266829303,2.32568015384248,,,0.294474761831435,0.334630411172086,100,,,,,,,""
PDS,seller_N_1_Gaspaid_given_TvalueHigh,Combination — Seller N-1 High — Gas Paid | Total Value,Combination — Seller N-1 High,Gas Paid | Total Value,16.4122681473933,7.29694811218478,26.3019723641295,14.4679303776713,12.9922452246391,27.4601756023104,,,0.000259268447487034,0.000462979370512561,100,,,,,,,***
PDS,buyer_N_Tvalue_Gaslimit_11vs00,Combination — Buyer N High — Total Value + Gas Limit,Combination — Buyer N High,Total Value + Gas Limit,32.5919931388573,19.0018780900153,47.7341108115658,20.7608248549932,22.9656964494264,43.7265213044196,,,3.16896338792394e-07,1.13177263854426e-06,100,,,,,,,***
PDS,buyer_N_Gaslimit_given_TvalueHigh,Combination — Buyer N High — Gas Limit | Total Value,Combination — Buyer N High,Gas Limit | Total Value,23.0978390512594,12.2242781611998,35.0249538457603,21.5859528391556,26.1348312789833,47.7207841181389,,,1.06186829444831e-05,2.65467073612078e-05,100,,,,,,,***
PDS,all_total_value_11vs00,Combination — All Sides: Total Value,Combination,All Sides: Total Value,-28.0712052830908,-37.5676379480682,-17.1302936588608,8.93645526310896,-35.5345263851446,-26.5980711220356,,,5.0927375070979e-06,1.4146493075272e-05,100,,,,,,,***
PDS,seller_total_value_11vs00,Combination — Seller — S:N + S:N-1: Total Value,Combination — Seller,S:N + S:N-1: Total Value,-32.1461197635851,-38.3540526147688,-25.3130293486127,17.7408652568773,-41.8015837305027,-24.0607184736254,,,2.33875354339929e-15,3.84698130890496e-14,100,,,,,,,***
PDS,combo3_TV_crosslayer_11vs00,Strategy — S:N TV ↓ + S:N-1 TV ↓ + B:N TV ↑,Strategy,S:N TV ↓ + S:N-1 TV ↓ + B:N TV ↑,62.295164618845,34.5466712346711,95.7664222901306,13.445672762816,51.2280176504934,64.6736904133093,,,4.15431335149292e-07,1.29822292234154e-06,100,,,,,,,***
PDS,combo4_GP_crosslayer_11vs00,Strategy — B:N GP ↓ + S:N GP ↑ + S:N-1 GP ↑,Strategy,B:N GP ↓ + S:N GP ↑ + S:N-1 GP ↑,124.457764919348,83.6046418323287,174.400950486853,23.289465970482,91.6601969680516,114.949662938534,,,3.07758504712397e-15,3.84698130890496e-14,100,,,,,,,***
