treatment,k,family,level,n,mean_pct,lo_pct,hi_pct
Earring_No+Fur_Black,2,Background,Aquamarine,1159,-9.34196925083334,-9.48516869415868,-9.19927213191497
Earring_No+Fur_Black,2,Background,Army.Green,1158,-8.65036455861002,-8.80671526915624,-8.50967381312359
Earring_No+Fur_Black,2,Background,Blue,1142,-8.62364798777557,-8.77429034628962,-8.44908389143291
Earring_No+Fur_Black,2,Background,Gray,1082,-8.00343887440227,-8.18103614303879,-7.84204761444628
Earring_No+Fur_Black,2,Background,New.Punk.Blue,1156,-8.67024423348297,-8.82476132547652,-8.52677548546713
Earring_No+Fur_Black,2,Background,Orange,1183,-8.11554524687617,-8.27906207476454,-7.9624075837627
Earring_No+Fur_Black,2,Background,Purple,1198,-5.6163567747976,-5.75106232828178,-5.4641453725056
Earring_No+Fur_Black,2,Background,Yellow,1176,-7.64051168734976,-7.79886672270691,-7.48542696317605
