treatment,k,family,level,n,mean_pct,lo_pct,hi_pct
Earring_No+Fur_Black,2,Eyes,Bloodshot,776,-8.22245621577727,-8.40944160657844,-8.04877064825131
Earring_No+Fur_Black,2,Eyes,Bored,1586,-8.03051131087782,-8.15929233389395,-7.91146932542241
Earring_No+Fur_Black,2,Eyes,Closed,677,-8.26735391680716,-8.50705541970396,-8.07349604385968
Earring_No+Fur_Black,2,Eyes,Sad,519,-8.2202026203601,-8.46525025077302,-7.96417834837849
Earring_No+Fur_Black,2,Eyes,Sleepy,689,-8.01530530903892,-8.23914380581859,-7.8093176043314
Earring_No+Fur_Black,2,Eyes,Wide.Eyed,510,-8.04251097687729,-8.3300763043245,-7.78016803939028
