treatment,k,family,level,n,mean_pct,lo_pct,hi_pct
Earring_No+Mouth_Bored,2,Background,Aquamarine,1159,-5.79569751117043,-5.90491299087324,-5.68954956239625
Earring_No+Mouth_Bored,2,Background,Army.Green,1158,-6.9411405925998,-7.05623523239418,-6.82621966284532
Earring_No+Mouth_Bored,2,Background,Blue,1142,-6.97951530944684,-7.08075171967231,-6.8601925026483
Earring_No+Mouth_Bored,2,Background,Gray,1082,-6.355907119628,-6.45781155423965,-6.24262217675518
Earring_No+Mouth_Bored,2,Background,New.Punk.Blue,1156,-6.20491927260603,-6.30440234987541,-6.10082700171076
Earring_No+Mouth_Bored,2,Background,Orange,1183,-5.79810695451038,-5.89925042629578,-5.69865784373389
Earring_No+Mouth_Bored,2,Background,Purple,1198,-7.08884176050216,-7.18132559265324,-6.98243392994042
Earring_No+Mouth_Bored,2,Background,Yellow,1176,-5.12512988984903,-5.22481271471704,-5.02309528692784
