treatment,k,family,level,n,mean_pct,lo_pct,hi_pct
Earring_No+Eyes_Bored+Fur_Golden.Brown,3,Background,Aquamarine,1159,-11.4932678609944,-11.5024271410601,-11.4839210868152
Earring_No+Eyes_Bored+Fur_Golden.Brown,3,Background,Army.Green,1158,-11.5084340067469,-11.5176730385396,-11.498690317112
Earring_No+Eyes_Bored+Fur_Golden.Brown,3,Background,Blue,1142,-11.509248249494,-11.5181794300131,-11.499337599006
Earring_No+Eyes_Bored+Fur_Golden.Brown,3,Background,Gray,1082,-11.4973294242273,-11.5074196344982,-11.4872982328877
Earring_No+Eyes_Bored+Fur_Golden.Brown,3,Background,New.Punk.Blue,1156,-11.5068377291588,-11.5173244419932,-11.4965430550031
Earring_No+Eyes_Bored+Fur_Golden.Brown,3,Background,Orange,1183,-11.5024103030698,-11.5117921585296,-11.4924038600802
Earring_No+Eyes_Bored+Fur_Golden.Brown,3,Background,Purple,1198,-11.4984782142186,-11.5089544750743,-11.4886106608002
Earring_No+Eyes_Bored+Fur_Golden.Brown,3,Background,Yellow,1176,-11.5065883389649,-11.515597090552,-11.4976238819269
