treatment,k,family,level,n,mean_pct,lo_pct,hi_pct
Background_Aquamarine+Earring_No+Mouth_Bored,3,Eyes,Bloodshot,344,-18.5584198271013,-18.5716423867946,-18.545780880122
Background_Aquamarine+Earring_No+Mouth_Bored,3,Eyes,Bored,1141,-18.5789862530944,-18.5874115302557,-18.5716685680115
Background_Aquamarine+Earring_No+Mouth_Bored,3,Eyes,Coins,241,-18.5861028649652,-18.6015083954359,-18.57192774256
Background_Aquamarine+Earring_No+Mouth_Bored,3,Eyes,Crazy,248,-18.5930967302611,-18.6082039076431,-18.5767711980407
Background_Aquamarine+Earring_No+Mouth_Bored,3,Eyes,Sleepy,472,-18.5719799815864,-18.5855659710546,-18.5604172503418
Background_Aquamarine+Earring_No+Mouth_Bored,3,Eyes,Wide.Eyed,273,-18.5851035517167,-18.6013257346699,-18.5723900143088
