treatment,k,family,level,n,mean_pct,lo_pct,hi_pct
Clothes_No+Earring_No+Hat_No+Mouth_Bored,4,Background,Aquamarine,1159,52.0652783519174,52.0158918282759,52.1185540979299
Clothes_No+Earring_No+Hat_No+Mouth_Bored,4,Background,Army.Green,1158,51.9990336934304,51.9479132735676,52.0425553298528
Clothes_No+Earring_No+Hat_No+Mouth_Bored,4,Background,Blue,1142,52.0091247236574,51.9627477311414,52.0568086867607
Clothes_No+Earring_No+Hat_No+Mouth_Bored,4,Background,Gray,1082,52.0686214631355,52.0115334055312,52.1313327385538
Clothes_No+Earring_No+Hat_No+Mouth_Bored,4,Background,New.Punk.Blue,1156,52.0559430912998,52.0045276978042,52.1050880844155
Clothes_No+Earring_No+Hat_No+Mouth_Bored,4,Background,Orange,1183,52.0272913499793,51.9807371028723,52.0727197429569
Clothes_No+Earring_No+Hat_No+Mouth_Bored,4,Background,Purple,1198,52.0520443832534,52.003851583793,52.1022193381051
Clothes_No+Earring_No+Hat_No+Mouth_Bored,4,Background,Yellow,1176,51.985288013231,51.9358435690606,52.0360800236239
