treatment,k,family,level,n,mean_pct,lo_pct,hi_pct
Background_Aquamarine+Earring_No+Mouth_Bored,3,Fur,Black,901,-18.5703104796426,-18.5784643360007,-18.5613500027399
Background_Aquamarine+Earring_No+Mouth_Bored,3,Fur,Brown,885,-18.5826394669726,-18.5915214137829,-18.5748265361877
Background_Aquamarine+Earring_No+Mouth_Bored,3,Fur,Dark.Brown,657,-18.5834984674752,-18.5931024314214,-18.5738750843634
Background_Aquamarine+Earring_No+Mouth_Bored,3,Fur,Gray,300,-18.5782102654401,-18.5945370246926,-18.5646753951076
Background_Aquamarine+Earring_No+Mouth_Bored,3,Fur,Tan,259,-18.5711940619212,-18.585985621366,-18.5574091922032
