treatment,k,family,level,n,mean_pct,lo_pct,hi_pct
Clothes_No+Earring_No+Eyes_Bored+Mouth_Bored,4,Fur,Black,1149,-6.18671593716966,-6.20372647815316,-6.1712574607747
Clothes_No+Earring_No+Eyes_Bored+Mouth_Bored,4,Fur,Brown,1281,-6.19353289775208,-6.20816553840733,-6.1796451642766
Clothes_No+Earring_No+Eyes_Bored+Mouth_Bored,4,Fur,Cream,591,-6.19070139533419,-6.21068190145113,-6.16847786543328
Clothes_No+Earring_No+Eyes_Bored+Mouth_Bored,4,Fur,Dark.Brown,1264,-6.19261786048429,-6.20632986056963,-6.17857110302052
Clothes_No+Earring_No+Eyes_Bored+Mouth_Bored,4,Fur,Golden.Brown,727,-6.20526386786956,-6.22557046592604,-6.18542158193208
Clothes_No+Earring_No+Eyes_Bored+Mouth_Bored,4,Fur,Pink,477,-6.19429261165927,-6.21708124403057,-6.17397742557287
Clothes_No+Earring_No+Eyes_Bored+Mouth_Bored,4,Fur,Tan,592,-6.18302983492316,-6.20512124620375,-6.16066583720696
