treatment,k,family,level,n,mean_pct,lo_pct,hi_pct
Earring_No+Eyes_Bored+Fur_Golden.Brown,3,Mouth,Bored,2127,-11.5049149817462,-11.5123607608597,-11.497132208711
Earring_No+Eyes_Bored+Fur_Golden.Brown,3,Mouth,Bored.Cigarette,669,-11.5017543241742,-11.5139519753389,-11.4885014282855
Earring_No+Eyes_Bored+Fur_Golden.Brown,3,Mouth,Bored.Unshaven,1442,-11.5018922045619,-11.509630479415,-11.4926126401715
Earring_No+Eyes_Bored+Fur_Golden.Brown,3,Mouth,Dumbfounded,481,-11.4974675758836,-11.5111168807899,-11.4846904181874
Earring_No+Eyes_Bored+Fur_Golden.Brown,3,Mouth,Grin,658,-11.4991119251295,-11.51178724222,-11.4862226246778
Earring_No+Eyes_Bored+Fur_Golden.Brown,3,Mouth,Other,743,-11.5025937339484,-11.5154764979154,-11.489384823117
