treatment,k,family,level,n,mean_pct,lo_pct,hi_pct
Clothes_No+Earring_No+Mouth_Other,3,Fur,Black,1149,40.1061085668039,40.0786971827855,40.1342184078431
Clothes_No+Earring_No+Mouth_Other,3,Fur,Brown,1281,40.1165305028313,40.0912112849885,40.1411282407672
Clothes_No+Earring_No+Mouth_Other,3,Fur,Cream,591,40.1173445428114,40.076224607266,40.1619958027606
Clothes_No+Earring_No+Mouth_Other,3,Fur,Dark.Brown,1264,40.1126227514908,40.0877988348363,40.1424910356853
Clothes_No+Earring_No+Mouth_Other,3,Fur,Golden.Brown,727,40.1170528499805,40.079179834336,40.1531850759164
Clothes_No+Earring_No+Mouth_Other,3,Fur,Pink,477,40.0842822969952,40.0432903492825,40.1296775291586
Clothes_No+Earring_No+Mouth_Other,3,Fur,Tan,592,40.1218021994266,40.0853903971571,40.1578961522068
