treatment,k,family,level,n,mean_pct,lo_pct,hi_pct
Clothes_No+Earring_No+Mouth_Other,3,Background,Aquamarine,1159,40.1196619242216,40.0927252955367,40.1501132781557
Clothes_No+Earring_No+Mouth_Other,3,Background,Army.Green,1158,40.1242143344878,40.0966023717073,40.1501582438202
Clothes_No+Earring_No+Mouth_Other,3,Background,Blue,1142,40.1154284764646,40.0876101738433,40.1404469586537
Clothes_No+Earring_No+Mouth_Other,3,Background,Gray,1082,40.1114923072563,40.0869843434009,40.1385926425605
Clothes_No+Earring_No+Mouth_Other,3,Background,New.Punk.Blue,1156,40.1038767976657,40.0766611526967,40.1293855661451
Clothes_No+Earring_No+Mouth_Other,3,Background,Orange,1183,40.1294187049367,40.1010096172444,40.1550919934133
Clothes_No+Earring_No+Mouth_Other,3,Background,Purple,1198,40.1202878283819,40.092293623465,40.1485570890706
Clothes_No+Earring_No+Mouth_Other,3,Background,Yellow,1176,40.1283059506606,40.1018640461641,40.1531980843642
