treatment,k,family,level,n,mean_pct,lo_pct,hi_pct
Earring_No+Mouth_Bored,2,Fur,Black,1149,-5.90052767354172,-5.97344664556131,-5.82669045549298
Earring_No+Mouth_Bored,2,Fur,Brown,1281,-8.06559468672718,-8.13194168540208,-7.9937121202656
Earring_No+Mouth_Bored,2,Fur,Cream,591,-4.86795155428982,-4.96717048605792,-4.76488728688805
Earring_No+Mouth_Bored,2,Fur,Dark.Brown,1264,-7.78861946090396,-7.85658173606667,-7.72202498952509
Earring_No+Mouth_Bored,2,Fur,Golden.Brown,727,-3.32847890729582,-3.43353453896566,-3.23807157554034
Earring_No+Mouth_Bored,2,Fur,Pink,477,-6.49038211918693,-6.61574911970939,-6.36478783387477
Earring_No+Mouth_Bored,2,Fur,Tan,592,-6.22751178757252,-6.35296949944453,-6.11454409255829
