treatment,k,family,level,n,mean_pct,lo_pct,hi_pct
Mouth_Bored,1,Fur,Black,1149,-5.49320371804121,-5.58076556072505,-5.40497785161701
Mouth_Bored,1,Fur,Brown,1281,-6.3894410283112,-6.47029342673953,-6.30599797938812
Mouth_Bored,1,Fur,Cream,591,-4.99831220019304,-5.1195966811474,-4.89342123890195
Mouth_Bored,1,Fur,Dark.Brown,1264,-6.29467574381501,-6.37195599363984,-6.21585216459757
Mouth_Bored,1,Fur,Golden.Brown,727,-3.49932747837066,-3.62114034032003,-3.38852119310179
Mouth_Bored,1,Fur,Pink,477,-5.59385608834936,-5.7546096377864,-5.44936368184474
Mouth_Bored,1,Fur,Tan,592,-5.5832137880324,-5.72062310310602,-5.47406844364106
