treatment,k,family,level,n,mean_pct,lo_pct,hi_pct
Eyes_Sad,1,Fur,Black,867,-10.7065546439065,-10.7775573393772,-10.6351173939139
Eyes_Sad,1,Fur,Brown,629,-10.6477954718662,-10.7370060006497,-10.5630587632797
Eyes_Sad,1,Fur,Cream,420,-10.6139373611545,-10.7135202841599,-10.5014474308412
Eyes_Sad,1,Fur,Dark.Brown,1061,-10.3353283939704,-10.3952061749504,-10.2768675554715
Eyes_Sad,1,Fur,Golden.Brown,501,-10.7284570833247,-10.8176693265278,-10.6259218428047
Eyes_Sad,1,Fur,Gray,346,-10.6035912994517,-10.7210979947293,-10.4982795923814
Eyes_Sad,1,Fur,Pink,405,-10.6537921431379,-10.7597484605302,-10.5463487007852
