treatment,k,family,level,n,mean_pct,lo_pct,hi_pct
Background_Aquamarine+Earring_No+Fur_Black,3,Mouth,Bored,2127,-19.138928191946,-19.1461572200804,-19.1319414780292
Background_Aquamarine+Earring_No+Fur_Black,3,Mouth,Bored.Cigarette,669,-19.1323028188524,-19.1445454996017,-19.120003851189
Background_Aquamarine+Earring_No+Fur_Black,3,Mouth,Bored.Unshaven,1442,-19.1330806319327,-19.1409031516437,-19.1244021413241
Background_Aquamarine+Earring_No+Fur_Black,3,Mouth,Dumbfounded,481,-19.1516702525364,-19.1672183069634,-19.1369172951591
Background_Aquamarine+Earring_No+Fur_Black,3,Mouth,Grin,658,-19.1419939854308,-19.1544304628209,-19.1283493426781
Background_Aquamarine+Earring_No+Fur_Black,3,Mouth,Other,743,-19.1457376383231,-19.1577654066155,-19.1352547702838
