treatment,k,family,level,n,mean_pct,lo_pct,hi_pct
Background_Aquamarine+Earring_No+Fur_Black,3,Eyes,Bloodshot,776,-19.1380145728317,-19.1503580202332,-19.1274170532845
Background_Aquamarine+Earring_No+Fur_Black,3,Eyes,Bored,1586,-19.1399225602607,-19.1485180698204,-19.1321279167113
Background_Aquamarine+Earring_No+Fur_Black,3,Eyes,Closed,677,-19.1479265198114,-19.1596446229087,-19.1363396944377
Background_Aquamarine+Earring_No+Fur_Black,3,Eyes,Sad,519,-19.1417805032509,-19.1558961265018,-19.1273730098079
Background_Aquamarine+Earring_No+Fur_Black,3,Eyes,Sleepy,689,-19.1387424225042,-19.1524623674229,-19.1265858191767
Background_Aquamarine+Earring_No+Fur_Black,3,Eyes,Wide.Eyed,510,-19.1294522919307,-19.1426110692095,-19.1148836071358
