treatment,k,family,level,n,mean_pct,lo_pct,hi_pct
Eyes_Sad,1,Background,Aquamarine,519,-10.7526590978574,-10.8524947497869,-10.6534613120275
Eyes_Sad,1,Background,Army.Green,866,-10.5397171867382,-10.6197736157567,-10.4606556837195
Eyes_Sad,1,Background,Blue,925,-10.6284746318951,-10.7022541036731,-10.5641779363581
Eyes_Sad,1,Background,Gray,872,-10.7731854944499,-10.8356350332581,-10.7057357947706
Eyes_Sad,1,Background,New.Punk.Blue,804,-10.6022898325066,-10.6790353869162,-10.5267109095868
Eyes_Sad,1,Background,Orange,884,-10.7293432787342,-10.7980492958065,-10.6624229866395
Eyes_Sad,1,Background,Purple,611,-10.5887840593696,-10.6708260838576,-10.4929399835122
Eyes_Sad,1,Background,Yellow,906,-10.3080810320831,-10.3693733745548,-10.2371389902096
