treatment,k,family,level,n,mean_pct,lo_pct,hi_pct
Fur_Black,1,Eyes,Bloodshot,776,-8.50186742654791,-8.67181704159005,-8.33965103010195
Fur_Black,1,Eyes,Bored,1586,-7.79562143899204,-7.91784959395639,-7.67686679665251
Fur_Black,1,Eyes,Closed,677,-8.13788367200616,-8.3494005766429,-7.94713859468078
Fur_Black,1,Eyes,Sad,519,-8.12249028675983,-8.36568131109512,-7.88972173945153
Fur_Black,1,Eyes,Sleepy,689,-7.98963485899442,-8.20172558433033,-7.80203154548329
Fur_Black,1,Eyes,Wide.Eyed,510,-8.17978922483472,-8.42654909725439,-7.94676293459223
