treatment,k,family,level,n,mean_pct,lo_pct,hi_pct
Earring_No+Eyes_Sad+Mouth_Bored,3,Background,Aquamarine,1159,-12.2700152303972,-12.2823143712577,-12.2592619663935
Earring_No+Eyes_Sad+Mouth_Bored,3,Background,Army.Green,1158,-12.2857648386125,-12.2972568107291,-12.2732990418911
Earring_No+Eyes_Sad+Mouth_Bored,3,Background,Blue,1142,-12.2685850222714,-12.2815216416694,-12.2565770410413
Earring_No+Eyes_Sad+Mouth_Bored,3,Background,Gray,1082,-12.2667756108089,-12.2814308973119,-12.2523611382468
Earring_No+Eyes_Sad+Mouth_Bored,3,Background,New.Punk.Blue,1156,-12.2833691160687,-12.2967179823993,-12.2710081839221
Earring_No+Eyes_Sad+Mouth_Bored,3,Background,Orange,1183,-12.2730074428124,-12.285742254067,-12.2617042194801
Earring_No+Eyes_Sad+Mouth_Bored,3,Background,Purple,1198,-12.2692885349117,-12.2820078317808,-12.2574268691234
Earring_No+Eyes_Sad+Mouth_Bored,3,Background,Yellow,1176,-12.2713493832555,-12.2842882122596,-12.2577544477279
