decile,n,mean_pct,lo_pct,hi_pct
1,372,26.1629318762372,25.852951212507,26.4553247583683
2,372,33.6337058559555,33.4663386357831,33.8024829125651
3,372,38.2310190005022,38.1320044989812,38.3395818683094
4,372,41.9652925890654,41.8679800760734,42.0681412451309
5,372,45.7581514575943,45.6379420603364,45.8672963923531
6,372,50.6962919313601,50.4913346921305,50.8862491123819
7,372,62.5791571599743,62.0877749650923,63.0893393783834
8,372,77.4551902009646,77.1324486324652,77.7940282190343
9,372,88.7893243717692,88.3981108106029,89.1545885318596
10,372,104.624660700862,103.931211071321,105.433258471194
