decile,n,mean_pct,lo_pct,hi_pct
1,307,-5.74841047178012,-5.83483234988776,-5.66339242905473
2,306,-4.13529537660141,-4.17389509112858,-4.09768626329194
3,306,-3.09887486314872,-3.12956406949128,-3.06656141387964
4,306,-2.12737762746435,-2.15567192303429,-2.09970285916916
5,306,-1.3542303316194,-1.37882971775579,-1.33087298305537
6,306,-0.620392623990367,-0.6450738432848,-0.598346307878701
7,306,0.172835039030706,0.147484472051258,0.199510076852596
8,306,1.01424564820946,0.985126488880227,1.04218637140454
9,306,2.03631938222776,2.00231012715054,2.06993392684409
10,307,3.40044872372763,3.33105910048805,3.4675551028875
