decile,n,mean_pct,lo_pct,hi_pct
1,50,97.3181148262069,97.1120708089864,97.501693233832
2,50,98.5401452537132,98.4935760450496,98.5816783522004
3,50,99.0166121364436,98.9814243425552,99.0457630857937
4,50,99.3251951403227,99.3060933115612,99.3411328870681
5,50,99.6411794265877,99.6141455246666,99.6674063932605
6,49,99.9793386499679,99.9527185643221,100.004689501466
7,50,100.332115267226,100.305610565751,100.359759656621
8,50,100.73499555786,100.701770594716,100.768581751422
9,50,101.329912899288,101.268193727804,101.387738712335
10,50,102.737482464905,102.528282042869,102.969060713804
