"treatment_combo","covariate","trait","level","k","row_id","cate_log","cate_se_log","cate_lo_log","cate_hi_log","cate_pct"
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,3,-0.11097824091268,0.0511851805000284,-0.211301194692736,-0.0106552871326246,-10.5041777808726
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,4,-0.108397046318979,0.0544302030292414,-0.215080244256292,-0.00171384838166581,-10.2728732558304
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,5,-0.113419290463333,0.0572132742764596,-0.225557308045194,-0.00128127288147244,-10.7223750939113
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,7,-0.112113923500172,0.0566749499814086,-0.223196825463732,-0.00103102153661097,-10.6057589349281
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,14,-0.112206109768139,0.0584136631735083,-0.226696889588215,0.00228467005193765,-10.6139994765514
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,17,-0.108733123976394,0.0582287460434926,-0.22286146622164,0.00539521826885117,-10.3030234717024
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,20,-0.109575180849508,0.0567197111979746,-0.220745814797539,0.00159545309852188,-10.3785216359505
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,36,-0.111963885129561,0.0606560231498856,-0.230849690503337,0.00692192024421447,-10.5923453624066
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,38,-0.111963775864942,0.0579240968339536,-0.225495005659491,0.00156745392960707,-10.5923355933127
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,40,-0.11482938161419,0.0569109636872746,-0.226374870441249,-0.0032838927871323,-10.8481759665676
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,43,-0.11474116909894,0.0533984950088328,-0.219402219316253,-0.0100801188816279,-10.8403113130551
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,45,-0.110503247522308,0.0577458608165088,-0.223685134722665,0.0026786396780491,-10.4616577592874
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,48,-0.116102295878331,0.0535013063201632,-0.220964856265851,-0.0112397354908109,-10.961586398862
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,56,-0.11044922048767,0.0527499275242932,-0.213839078435284,-0.00705936254005492,-10.4568201374897
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,59,-0.107933146687604,0.054481009771848,-0.214715925840426,-0.00115036753478154,-10.2312392185488
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,61,-0.115583136190984,0.0597430808063414,-0.232679574571413,0.00151330218944493,-10.9153492426997
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,62,-0.114721033836598,0.0629118869087718,-0.238028332177791,0.00858626450459475,-10.8385160412589
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,68,-0.114330171431076,0.0562572500714792,-0.224594381571175,-0.0040659612909765,-10.803659357519
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,72,-0.113196988761795,0.0536285412954096,-0.218308929700798,-0.00808504782279228,-10.702526319859
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,75,-0.11457510236828,0.0613999565444866,-0.234919017195474,0.00576881245891324,-10.8255036255501
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,76,-0.110543545123501,0.0590676314343912,-0.226316102734908,0.00522901248790585,-10.465265866995
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,78,-0.108478889235358,0.0537058203223306,-0.213742297067126,-0.00321548140359004,-10.2802164850617
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,80,-0.108216900068456,0.0595297818443977,-0.224895272483476,0.00846147234656328,-10.2567077943473
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,83,-0.109136474521384,0.0601222988132461,-0.226976180195346,0.00870323115257861,-10.3391955005748
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,84,-0.114698277221046,0.0573694505023697,-0.227142400205691,-0.00225415423640123,-10.8364870045595
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,89,-0.107876957850495,0.0603954097065407,-0.226251960875315,0.0104980451743247,-10.2261950745608
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,90,-0.109492210735311,0.0556638725872083,-0.21859340100624,-0.000391020464382913,-10.3710854231687
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,92,-0.112330785331001,0.051349506046306,-0.212975817181761,-0.0116857534802412,-10.6251430317997
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,94,-0.10679941338327,0.0579799429209507,-0.220440101508333,0.0068412747417937,-10.1294076707609
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,96,-0.115148714253439,0.058125346053432,-0.229074392518166,-0.00122303598871257,-10.8766405087594
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,101,-0.109930528951276,0.0547365081468399,-0.217214084919082,-0.00264697298346935,-10.410362800481
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,104,-0.10920403557044,0.0587694476171665,-0.224392152900086,0.00598408175920648,-10.3452528739625
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,111,-0.115766709464604,0.0570224780819541,-0.227530766505234,-0.00400265242397371,-10.931701302722
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,116,-0.110090605446403,0.061730207028983,-0.231081811223209,0.0109006003304042,-10.4247028478207
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,118,-0.107469499176816,0.0578391107599804,-0.220834156266378,0.00589515791274521,-10.1896085058236
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,119,-0.112140451297179,0.0553766699897656,-0.22067872447712,-0.00360217811723862,-10.6081303357545
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,120,-0.112732031311219,0.0550360019051765,-0.220602595045365,-0.00486146757707337,-10.6609971402513
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,127,-0.110580105089658,0.0547845125317514,-0.217957749651891,-0.00320246052742568,-10.4685391940081
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,136,-0.111355156432335,0.0551630881108533,-0.219474809129608,-0.00323550373506273,-10.5379037888841
"Background_Purple+Clothes_No+Earring_No","Background_Purple","Background","Purple",3,137,-0.107574994499939,0.0520004742639122,-0.209495924057207,-0.00565406494267134,-10.1990825823499
