"treatment","k","row_id","cate_log","cate_se_log","cate_lo_log","cate_hi_log","cate_pct"
"Fur_Brown+Mouth_Bored.Unshaven",2,1,-0.0765018802665335,0.0483134684940399,-0.171196278514852,0.0181925179817848,-7.36488274999233
"Fur_Brown+Mouth_Bored.Unshaven",2,2,-0.0768959983625782,0.0446867959172551,-0.164482118360398,0.0106901216352419,-7.40138473251137
"Fur_Brown+Mouth_Bored.Unshaven",2,8,-0.0772648281621864,0.0420849044436952,-0.159751240871829,0.00522158454745615,-7.43553156365294
"Fur_Brown+Mouth_Bored.Unshaven",2,9,-0.0734787600693596,0.0473076879764984,-0.166201828503296,0.0192443083645772,-7.08441192116044
"Fur_Brown+Mouth_Bored.Unshaven",2,11,-0.0765534875796637,0.0454934626096895,-0.165720674294655,0.0126136991353277,-7.36966327613898
"Fur_Brown+Mouth_Bored.Unshaven",2,12,-0.074041513364696,0.0467953026923927,-0.165760306641786,0.0176772799123938,-7.13668576452156
"Fur_Brown+Mouth_Bored.Unshaven",2,14,-0.075376460651972,0.0482370071107137,-0.169920994588971,0.0191680732850267,-7.26057068563021
"Fur_Brown+Mouth_Bored.Unshaven",2,15,-0.0809518867976758,0.0461375400103883,-0.171381465218037,0.00947769162268523,-7.77619377963322
"Fur_Brown+Mouth_Bored.Unshaven",2,17,-0.075858489651644,0.0483621852176667,-0.170648372678271,0.0189313933749827,-7.30526300760977
"Fur_Brown+Mouth_Bored.Unshaven",2,21,-0.0726747587418465,0.0507657679946323,-0.172175664011326,0.0268261465276328,-7.00967762578784
"Fur_Brown+Mouth_Bored.Unshaven",2,22,-0.0749401605584314,0.0445134466993151,-0.162186516089089,0.0123061949722262,-7.22009963582604
"Fur_Brown+Mouth_Bored.Unshaven",2,23,-0.0711636220035839,0.0511154772016208,-0.171349957318761,0.0290227133115929,-6.86905030655165
"Fur_Brown+Mouth_Bored.Unshaven",2,32,-0.0742206625616839,0.0486867634249227,-0.169646718874532,0.0212053937511645,-7.15332066258767
"Fur_Brown+Mouth_Bored.Unshaven",2,34,-0.0738612088900802,0.0482090633851917,-0.168350973125056,0.0206285553448955,-7.11994058386711
"Fur_Brown+Mouth_Bored.Unshaven",2,37,-0.0740482538856961,0.0445029333269503,-0.161274003206519,0.0131774954351264,-7.1373117095317
"Fur_Brown+Mouth_Bored.Unshaven",2,38,-0.0738648133418633,0.049280747360789,-0.17045507816901,0.022725451485283,-7.12027536495955
"Fur_Brown+Mouth_Bored.Unshaven",2,39,-0.0722827475995556,0.0464289952879523,-0.163283578363942,0.0187180831648309,-6.97321723731957
"Fur_Brown+Mouth_Bored.Unshaven",2,40,-0.077406546281267,0.0441131193672876,-0.163868260241151,0.00905516767861664,-7.44864869652377
"Fur_Brown+Mouth_Bored.Unshaven",2,41,-0.0755440516794357,0.0480705450657315,-0.169762320008269,0.018674216649398,-7.27611167957346
"Fur_Brown+Mouth_Bored.Unshaven",2,45,-0.075328078260753,0.0438836560593115,-0.161340044137003,0.0106838876154975,-7.25608362173312
"Fur_Brown+Mouth_Bored.Unshaven",2,47,-0.0757312115042184,0.0450905186745164,-0.164108628106271,0.0126462050978339,-7.29346424236271
"Fur_Brown+Mouth_Bored.Unshaven",2,48,-0.0744051042586171,0.0447252585266067,-0.162066610970766,0.013256402453532,-7.17044388251287
"Fur_Brown+Mouth_Bored.Unshaven",2,49,-0.0788108552724885,0.0418438901744503,-0.160824880014411,0.00320316946943415,-7.57852817450516
"Fur_Brown+Mouth_Bored.Unshaven",2,50,-0.0745999585904712,0.0505159985894859,-0.173611315825863,0.0244113986449212,-7.18853036147483
"Fur_Brown+Mouth_Bored.Unshaven",2,51,-0.076772131576188,0.0444705412081138,-0.163934392344091,0.0103901291917151,-7.38991412921529
"Fur_Brown+Mouth_Bored.Unshaven",2,52,-0.0797001541846553,0.0441615926411912,-0.16625687576139,0.00685656739207952,-7.66068195381285
