"treatment","k","row_id","cate_log","cate_se_log","cate_lo_log","cate_hi_log","cate_pct"
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,28,-0.252186922013536,0.113442877028187,-0.474534960988783,-0.0298388830382895,-22.2900532504947
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,55,-0.201106834042484,0.189713349471739,-0.572944999007092,0.170731330922124,-18.2174944670141
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,56,-0.243598425091272,0.116422334775501,-0.471786201251255,-0.0154106489312896,-21.6197673579911
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,65,-0.20170603968962,0.189089157180899,-0.572320787764181,0.168908708384941,-18.2664843272001
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,75,-0.221313030847581,0.1388520859314,-0.493463119273124,0.0508370575779631,-19.8534242486422
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,128,-0.229092460979223,0.112357424273046,-0.449313012554393,-0.00887190940405228,-20.4744999950378
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,129,-0.205996323069916,0.142704045427227,-0.485696252107281,0.0737036059674492,-18.6163931304256
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,170,-0.20920734913469,0.131202132396058,-0.466363528630965,0.0479488303615841,-18.877298901537
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,189,-0.231592065304897,0.128861335278933,-0.484160282451607,0.020976151841812,-20.6730340471934
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,194,-0.210109335424456,0.125132174040401,-0.455368396543642,0.0351497256947311,-18.9504374757622
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,215,-0.193369170512247,0.169884858542772,-0.526343493256079,0.139605152231586,-17.5822344117503
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,228,-0.242829475769441,0.110319281577433,-0.459055267661209,-0.0266036838776733,-21.5594737528636
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,234,-0.20708984912952,0.182470947787289,-0.564732906792605,0.150553208533566,-18.7053395838662
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,241,-0.212493476843153,0.124063313856496,-0.455657572001886,0.0306706183155796,-19.1434409295581
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,246,-0.200514227277029,0.189188902580708,-0.571324476335217,0.17029602178116,-18.1690152377985
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,256,-0.239000333015584,0.116659937753403,-0.467653811012254,-0.010346855018914,-21.2585379848695
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,279,-0.247172520844081,0.125899100090939,-0.49393475702232,-0.000410284665840838,-21.8994057896368
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,295,-0.219648078798068,0.113494348445776,-0.442097001751789,0.00280084415565379,-19.7198728956351
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,303,-0.20869424786005,0.132985438937216,-0.469345708176994,0.0519572124568944,-18.8356640596693
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,304,-0.204543599049775,0.129555194293709,-0.458471779865444,0.0493845817658935,-18.4980792920106
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,305,-0.231488986819517,0.130689577455431,-0.487640558632161,0.0246625849931267,-20.6648567222473
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,311,-0.231125489208865,0.130609926970242,-0.48712094607054,0.0248699676528094,-20.6360133452934
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,321,-0.218120721263066,0.127857019284701,-0.468720479061079,0.0324790365349478,-19.5971627513147
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,338,-0.239180384679014,0.116435184807006,-0.467393346900747,-0.0109674224572815,-21.2727142398188
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,349,-0.226711096956814,0.14441920920141,-0.509772746991579,0.0563505530779499,-20.2848951609992
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,362,-0.21400010922059,0.141925087066973,-0.492173279871858,0.0641730614306775,-19.2651703156381
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,392,-0.20232884351315,0.127837845854887,-0.452891021388728,0.0482333343624283,-18.3173724249759
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,431,-0.224398222688905,0.135364740236359,-0.48971311355217,0.040916668174359,-20.1003107682918
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,441,-0.222090112185406,0.13579153313983,-0.488241517139473,0.044061292768661,-19.9156804647445
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,455,-0.22977232959548,0.123874751382951,-0.472566842306064,0.0130221831151034,-20.5285485116564
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,458,-0.210071474612909,0.132670498567297,-0.47010565180481,0.0499627025789923,-18.947368815459
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,478,-0.20350119324528,0.136377300461719,-0.47080070215025,0.0637983156596886,-18.4130769210016
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,487,-0.190283075007195,0.171692796074888,-0.526800955313976,0.146234805299586,-17.3274924389834
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,494,-0.193877348092185,0.203468619606736,-0.592675842521388,0.204921146337018,-17.6241066322479
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,511,-0.218916757199231,0.132192144775223,-0.478013360958667,0.040179846560206,-19.6611408313304
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,513,-0.196346823900203,0.196313499943726,-0.581121283789905,0.188427635989499,-17.8272809378156
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,547,-0.249407783539232,0.127010251437104,-0.498347876355955,-0.000467690722508518,-22.0737861687601
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,549,-0.198134725277097,0.172392316221972,-0.536023665072161,0.139754214517967,-17.9740663973064
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,590,-0.236989442349002,0.114940357227201,-0.462272542514317,-0.0117063421836874,-21.1000382043759
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,593,-0.216611119271501,0.145690552674885,-0.502164602514277,0.0689423639712742,-19.4756948070191
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,598,-0.209690266147766,0.116800125893455,-0.438618512898939,0.0192379806034063,-18.916464976301
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,624,-0.200363610580938,0.153629658014446,-0.501477740289253,0.100750519127377,-18.1566891970053
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,647,-0.212864029057335,0.136571906137303,-0.480544965086449,0.0548169069717781,-19.1733969560741
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,649,-0.187244431742265,0.201776700446273,-0.58272676461696,0.20823790113243,-17.0758981215874
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,667,-0.24557905197407,0.126107870390708,-0.492750477939858,0.00159237399171663,-21.7748557170558
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,669,-0.20511156973137,0.131963387594625,-0.463759809416836,0.0535366699540958,-18.5443568500742
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,672,-0.212646106320905,0.14599770515905,-0.498801608432642,0.0735093957908327,-19.1557810821824
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,680,-0.235576007841515,0.130110828127814,-0.49059323097203,0.0194412152890009,-20.9884394255313
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,693,-0.191200292619485,0.19540414803193,-0.574192422762067,0.191791837523097,-17.4032863539
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,700,-0.205874846839597,0.118344228326511,-0.437829534359559,0.0260798406803643,-18.6065063561615
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,717,-0.209204598100189,0.126148067479922,-0.456454810360836,0.0380456141604591,-18.8770757298804
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,728,-0.219792164714864,0.103980058975388,-0.423593080306625,-0.0159912491231033,-19.7314392980517
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,734,-0.204772490058992,0.143470928806187,-0.485975510519118,0.0764305304011342,-18.51673221407
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,748,-0.207213154590632,0.127401326566807,-0.456919754661573,0.0424934454803085,-18.7153630414686
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,826,-0.223837985342818,0.132533812098688,-0.483604257056245,0.0359282863706098,-20.0555354372082
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,835,-0.257438024703277,0.110634483948546,-0.474281613242426,-0.040594436164128,-22.6970466436347
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,836,-0.222975454487225,0.139917364983445,-0.497213489854778,0.0512625808803283,-19.9865511235161
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,845,-0.206490477858063,0.164202862935972,-0.528328089212567,0.115347133496442,-18.6565992945844
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,848,-0.200625777857013,0.181750422411345,-0.556856605783248,0.155605050069223,-18.1781430224951
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,849,-0.238537145419848,0.0981286760192337,-0.430869350417546,-0.04620494042215,-21.2220574683849
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,857,-0.214050282213349,0.147238272392144,-0.50263729610195,0.074536731675253,-19.2692209220468
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,874,-0.204227910918845,0.164451573466954,-0.526552994914075,0.118097173076385,-18.4723460413678
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,890,-0.184099742994084,0.169319375864842,-0.515965719689175,0.147766233701008,-16.81471718031
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,892,-0.207918879997834,0.192544588481554,-0.58530627342168,0.169468513426013,-18.7727074379065
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,894,-0.224047347625038,0.153964903707227,-0.525818558891203,0.0777238636411282,-20.0722710407967
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,908,-0.18097474634162,0.171770620657174,-0.517645162829681,0.155695670146441,-16.554356849264
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,942,-0.233673225903456,0.155976227114466,-0.539386631047809,0.072040179240897,-20.8379545306059
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,951,-0.246689113339263,0.120563824698815,-0.48299420974894,-0.0103840169295856,-21.8616422494108
"Background_Aquamarine+Earring_No+Mouth_Bored.Unshaven",3,955,-0.217389702876951,0.134473970466721,-0.480958684991724,0.0461792792378223,-19.5383653106034
