"treatment_combo","covariate","trait","level","k","row_id","cate_log","cate_se_log","cate_lo_log","cate_hi_log","cate_pct"
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,39,-0.294987278809823,0.0948220802006435,-0.480838556003084,-0.109136001616561,-25.545894114593
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,70,-0.303495500397188,0.0863539803077935,-0.472749301800463,-0.134241698993913,-26.1766789119443
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,80,-0.301572974178035,0.0982544636894548,-0.494151723009367,-0.108994225346704,-26.0346151246466
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,151,-0.298310335412417,0.0893020556539555,-0.47334236449417,-0.123278306330664,-25.7928986903527
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,190,-0.307098796679114,0.0869862592958903,-0.477591864899059,-0.136605728459169,-26.442207533896
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,215,-0.311791955907804,0.0875092518167288,-0.483310089468592,-0.140273822347015,-26.7866171497106
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,311,-0.301971654040528,0.102468091188752,-0.502809112770483,-0.101134195310573,-26.0640977566615
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,393,-0.305981911723622,0.0883386900522417,-0.479125744226016,-0.132838079221228,-26.3600060458738
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,449,-0.305998435262462,0.0916489821359704,-0.485630440248964,-0.12636643027596,-26.3612228291212
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,483,-0.307741631600437,0.10742767186668,-0.51829986845913,-0.0971833947417448,-26.4894778564938
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,528,-0.312242479733084,0.0891535350454328,-0.486983408422133,-0.137501551044036,-26.8195940940067
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,535,-0.306012662652791,0.0898258649333842,-0.482071357922224,-0.129953967383358,-26.3622705092945
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,574,-0.306660854462146,0.0975019090338447,-0.497764596168482,-0.115557112755811,-26.4099864162092
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,598,-0.302382739839891,0.0960864688902278,-0.490712218864737,-0.114053260815044,-26.094485509722
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,608,-0.259734236898208,0.100850722988335,-0.457401653955344,-0.0620668198410718,-22.874346990324
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,643,-0.298117253548723,0.0915404316601766,-0.477536499602669,-0.118698007494777,-25.7785692616006
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,653,-0.307820513108126,0.0924405123041589,-0.489003917224278,-0.126637108991975,-26.4952762486155
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,659,-0.305881334170918,0.0955126659739581,-0.493086159479876,-0.11867650886196,-26.3525991430229
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,678,-0.302771454600854,0.101810058027539,-0.502319168334829,-0.103223740866878,-26.1232080913136
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,689,-0.298434977746583,0.106347891813363,-0.506876845700774,-0.0899931097923919,-25.8021474602655
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,721,-0.304755645916203,0.0996691057591441,-0.500107093204126,-0.109404198628281,-26.2696484493365
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,740,-0.292845248551459,0.0878519071606007,-0.465034986586236,-0.120655510516681,-25.3862402362528
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,872,-0.316054142787881,0.0926137270031857,-0.497577047714124,-0.134531237861637,-27.0980022074961
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,892,-0.305602496540034,0.100224389969887,-0.502042300881013,-0.109162692199056,-26.3320606129227
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,914,-0.309631702989312,0.100113166003088,-0.505853508355365,-0.11340989762326,-26.628286770477
"Earring_No+Fur_Gray","Earring_No","Earring","No",2,933,-0.299370218385679,0.0972018758289438,-0.489885895010409,-0.10885454176095,-25.8715078679027
