"treatment_combo","covariate","trait","level","k","row_id","cate_log","cate_se_log","cate_lo_log","cate_hi_log","cate_pct"
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,1,0.0854541536055476,0.0716915903729116,-0.0550613635253591,0.225969670736454,8.92116237736
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,2,0.089889393985928,0.0718576808508189,-0.050951660481677,0.230730448453533,9.40532681416377
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,4,0.0887500762698776,0.0676715006003177,-0.043886064906745,0.2213862174465,9.28075036664642
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,5,0.0872550983302001,0.0709808812028634,-0.0518674288274122,0.226377625487812,9.117500113785
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,8,0.0893334405915733,0.0713682349344164,-0.0505482998798829,0.22921518106303,9.34451945595576
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,9,0.0850476050590321,0.0664376633798808,-0.0451702151655342,0.215265425283599,8.87688963722957
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,13,0.0912821497077711,0.0736444581385399,-0.0530609882437672,0.235625287659309,9.55780786886684
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,15,0.0860364228666647,0.0658327017804534,-0.042995672623024,0.215068518356353,8.9846022898606
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,17,0.0648249521775627,0.0683945573340334,-0.0692283801971428,0.198878284552268,6.69722368696306
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,20,0.0902727287141337,0.0665415027032655,-0.0401486165842666,0.220694074012534,9.44727371472054
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,21,0.091386408997802,0.0688715505699967,-0.0436018301193915,0.226374648114996,9.56923088359996
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,22,0.0910675825891142,0.0651113619251436,-0.0365506867841672,0.218685851962396,9.53430288749431
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,24,0.0890495516037936,0.0755488871403259,-0.0590262671912452,0.237125370398832,9.31348215679031
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,25,0.08847112954672,0.0762721985096914,-0.0610223795322752,0.237964638625715,9.25027111066936
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,26,0.0888217738880799,0.0679808243680304,-0.0444206418732596,0.222064189649419,9.28858581705128
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,29,0.084094280195414,0.0680600093356039,-0.0493033381023695,0.217491898493198,8.77314405074578
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,30,0.0929875056422385,0.0752443958065633,-0.0544915101386256,0.240466521423103,9.74480232741934
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,32,0.0953821076203766,0.071886050733706,-0.0455145518176871,0.23627876705844,10.0079123443211
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,35,0.080886330498624,0.075193508243296,-0.0664929456582361,0.228265606655484,8.42476436728212
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,37,0.0869433226216056,0.0701980715686397,-0.0506448976529282,0.224531542896139,9.08348523064966
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,38,0.0920501148291701,0.0664751462753567,-0.0382411718705291,0.222341401528869,9.64197675933647
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,40,0.0925509117525002,0.0702024186152454,-0.0450458287333808,0.230147652238381,9.69689887523084
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,42,0.0896144494286087,0.0647402812993024,-0.037276501918024,0.216505400775241,9.37525054985651
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,43,0.092186797020938,0.0780372639544275,-0.0607662403297398,0.245139834371616,9.65696388924324
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,44,0.0893678556706656,0.0684285215611907,-0.044752046589268,0.223487757930599,9.34828262099558
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,45,0.084926871001558,0.07129249977263,-0.0548064285527968,0.224660170555913,8.86374528208014
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,46,0.0881256518228342,0.0658824817418326,-0.0410040123911577,0.217255316036826,9.21253409469667
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,48,0.0891406100120849,0.0729931579741038,-0.0539259796171585,0.232207199641328,9.32343652168772
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,49,0.0936840073247095,0.0661768449450376,-0.0360226087675643,0.223390623416983,9.82126639246665
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,51,0.0824371437894812,0.061011686169482,-0.0371457611027035,0.202020048681666,8.59304138231087
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,53,0.086164018656122,0.0667109567570143,-0.044589456587626,0.21691749389987,8.99850915343821
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,55,0.0879773494027476,0.0698599852224691,-0.0489482216332918,0.224902920438787,9.19633881251609
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,56,0.0894482503958753,0.0647475103017551,-0.0374568697955647,0.216353370587315,9.35707399951453
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,57,0.087069826295816,0.0704300713394285,-0.0509731135294639,0.225112766121096,9.0972855652051
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,58,0.0908986107108835,0.0640016037090064,-0.0345445325587689,0.216341753980536,9.51579623420071
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,59,0.0896044259037232,0.0756448121966765,-0.0586594060017629,0.237868257809209,9.37415422980528
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,60,0.0916622935887279,0.0649576874027148,-0.035654773720593,0.218979360898049,9.59946351620733
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,61,0.092491879347358,0.0725538886887626,-0.0497137424826167,0.234697501177333,9.69042339458708
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,62,0.0874537530740992,0.0705240725141147,-0.0507734290535656,0.225680935201764,9.13917897605814
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,63,0.0930488974148032,0.0722538169432907,-0.0485685837940466,0.234666378623653,9.75153996217955
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,64,0.0923213443523663,0.0683147460786191,-0.0415755579617272,0.22621824666646,9.67171893371075
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,66,0.0857044603094264,0.0693648418975231,-0.0502506298097188,0.221659550428572,8.94842948692511
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,67,0.0932358047235625,0.0737761866401454,-0.0513655210911225,0.237837130538248,9.77205524431442
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,68,0.0943479966851348,0.0734017903355979,-0.049519512372637,0.238215505742907,9.89421075936148
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,69,0.0886781260589171,0.0749558008391943,-0.0582352435859038,0.235591495703738,9.2728878764609
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,70,0.0878708897549721,0.078080066805001,-0.06516604118283,0.240907820692774,9.18471442752267
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,71,0.0936191839183593,0.0690751964844891,-0.0417682011912393,0.229006569027958,9.81414763462296
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,72,0.0877136453479111,0.0641821202678097,-0.038083310376996,0.213510601072818,9.16754709161156
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,73,0.0875289277140609,0.0780118001725605,-0.0653742006241577,0.24043205605228,9.14738378293622
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,74,0.093889406643041,0.0720215981988588,-0.0472729258267222,0.235051739112804,9.84382592249871
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,75,0.0866741751351358,0.0725085568181086,-0.0554425962283571,0.228790946498629,9.054129635454
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,76,0.093524052605266,0.0662677732709656,-0.0363607830058265,0.223408888216359,9.8037013674537
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,77,0.0846755122924179,0.0698989856792683,-0.0523264996389479,0.221677524223784,8.83638487037681
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,78,0.0897953143630029,0.0651570417733612,-0.0379124875127851,0.217503116238791,9.39503448642784
"Background_Orange+Eyes_Bored","Background_Orange","Background","Orange",2,79,0.0911752539702296,0.072857905460099,-0.0516262407315644,0.233976748672024,9.546097232111
