"treatment","k","row_id","cate_log","cate_se_log","cate_lo_log","cate_hi_log","cate_pct"
"Mouth_Bored.Cigarette",1,1,-0.0236797076543729,0.028665866711921,-0.079864806409738,0.0325053911009922,-2.34015433195611
"Mouth_Bored.Cigarette",1,2,0.0133196600066316,0.0380101197912434,-0.0611801747842054,0.0878194947974686,1.34087618405256
"Mouth_Bored.Cigarette",1,3,-0.0195213518942598,0.0285278381753137,-0.0754359147178747,0.036393210929355,-1.93320441533775
"Mouth_Bored.Cigarette",1,4,-0.0066245465592132,0.0296886169173752,-0.0648142357172685,0.0515651425988421,-0.660265262313253
"Mouth_Bored.Cigarette",1,5,0.00830880925194996,0.0392872131177112,-0.068694128458764,0.0853117469626639,0.834342320804704
"Mouth_Bored.Cigarette",1,6,0.0187697560093193,0.0272298826013802,-0.0346008138893858,0.0721403259080244,1.89470151799078
"Mouth_Bored.Cigarette",1,7,-0.0313444512831644,0.0295502308813238,-0.089262903810559,0.0265740012442301,-3.08583065231873
"Mouth_Bored.Cigarette",1,8,-0.024397407457543,0.0247262858887214,-0.072860927799437,0.024066112884351,-2.41021963803398
"Mouth_Bored.Cigarette",1,9,-0.00557924480189853,0.0287125114700581,-0.0618557672832124,0.0506972776794154,-0.556370972038733
"Mouth_Bored.Cigarette",1,10,-0.0186424908845781,0.0297991220486717,-0.0770487700999747,0.0397637883308184,-1.84697944802305
"Mouth_Bored.Cigarette",1,11,-0.014438259021136,0.0319019883862237,-0.0769661562581345,0.0480896382158625,-1.43345271951085
"Mouth_Bored.Cigarette",1,12,-0.0429246472341424,0.0347282994545967,-0.110992114165152,0.0251428196968671,-4.20164259406837
"Mouth_Bored.Cigarette",1,13,0.017079317425033,0.0394393421925614,-0.0602217932723873,0.0943804281224532,1.72260028727362
"Mouth_Bored.Cigarette",1,14,-0.018121462271523,0.0176957173736267,-0.0528050683238313,0.0165621437807853,-1.79582559070324
"Mouth_Bored.Cigarette",1,15,-0.0499314989046246,0.0271124632140922,-0.103071926804245,0.0032089289949961,-4.87054130099289
"Mouth_Bored.Cigarette",1,16,-0.0100237486881201,0.0317881087532133,-0.0723284418444181,0.0522809444681779,-0.997367835636498
"Mouth_Bored.Cigarette",1,17,-0.0205350519369191,0.0235205000682931,-0.0666352320707736,0.0255651281969353,-2.03256436110634
"Mouth_Bored.Cigarette",1,18,-0.0124739951823011,0.0212982539196561,-0.0542185728648271,0.0292705825002249,-1.23965173915254
"Mouth_Bored.Cigarette",1,19,-0.0269473580129742,0.0301362049314392,-0.0860143196785949,0.0321196036526466,-2.65875174571127
"Mouth_Bored.Cigarette",1,20,0.0134257135234253,0.0416219333370967,-0.0681532758172843,0.0950047028641349,1.35162431029505
"Mouth_Bored.Cigarette",1,21,-0.0187170088364481,0.0236304973026188,-0.0650327835495811,0.0275987658766848,-1.85429333757301
"Mouth_Bored.Cigarette",1,22,-0.0205769721545337,0.0238722901666634,-0.0673666608811941,0.0262127165721266,-2.03667109124935
"Mouth_Bored.Cigarette",1,23,-0.0237478617390495,0.0206503762121562,-0.0642225991148756,0.0167268756367765,-2.34681002253845
"Mouth_Bored.Cigarette",1,24,0.0179087234821593,0.0292880733752859,-0.039495900333401,0.0753133472977196,1.80700462599483
"Mouth_Bored.Cigarette",1,25,0.0152631601842913,0.0442471040519465,-0.0714611637575239,0.101987484126106,1.53802371099192
"Mouth_Bored.Cigarette",1,26,0.00734791977013406,0.0351705410636616,-0.0615863407146428,0.0762821802549109,0.737498197563946
"Mouth_Bored.Cigarette",1,27,-0.0154470204258108,0.0301205167109553,-0.0744832331792832,0.0435891923276615,-1.53283271442042
"Mouth_Bored.Cigarette",1,28,0.00986370794888588,0.0424141743450215,-0.0732680737673563,0.092995489665128,0.991251465584697
"Mouth_Bored.Cigarette",1,29,0.0141409187989955,0.0357924398033178,-0.0560122632155073,0.0842941008134983,1.42413745449004
"Mouth_Bored.Cigarette",1,30,0.0204599751392361,0.0390048151026322,-0.0559894624619229,0.0969094127403952,2.06707152223682
"Mouth_Bored.Cigarette",1,31,-0.0215702278603728,0.0276851970358924,-0.075833214050722,0.0326927583299763,-2.13392541944718
"Mouth_Bored.Cigarette",1,32,-0.00628270899859801,0.0462823288816527,-0.0969960736066373,0.0844306556094412,-0.626301404988028
"Mouth_Bored.Cigarette",1,33,-0.0171931097826079,0.024541996890837,-0.0652954236886484,0.0309092041234326,-1.70461516980861
"Mouth_Bored.Cigarette",1,34,-0.000211712887285176,0.0385492823509456,-0.0757683062951385,0.0753448805205681,-0.0211690477693316
"Mouth_Bored.Cigarette",1,35,-0.00584763705024204,0.0341732977100108,-0.0728273005618632,0.0611320264613791,-0.58305728985637
"Mouth_Bored.Cigarette",1,36,-0.0118393411501855,0.0286487592005724,-0.0679909091833074,0.0443122268829364,-1.1769531920773
"Mouth_Bored.Cigarette",1,37,-0.0218860963867113,0.0203634563003828,-0.0617984707354616,0.0180262779620391,-2.16483335052516
"Mouth_Bored.Cigarette",1,38,-0.0171665473899735,0.0202277542854446,-0.0568129457894448,0.0224798510094978,-1.70200417452561
"Mouth_Bored.Cigarette",1,39,-0.0282889378883215,0.0270425906220813,-0.0812924155076008,0.0247145397309578,-2.78925524540224
"Mouth_Bored.Cigarette",1,40,-0.0193252512643923,0.0352569249324159,-0.0884288241319275,0.049778321603143,-1.91397156922952
"Mouth_Bored.Cigarette",1,41,-0.0131082432489379,0.0271571955316254,-0.0663363464909236,0.0401198599930478,-1.30227043910353
