"treatment","k","row_id","cate_log","cate_se_log","cate_lo_log","cate_hi_log","cate_pct"
"Fur_Dark.Brown+Mouth_Bored",2,9,-0.0906467010387261,0.18656410327847,-0.456312343464528,0.275018941387075,-8.66596639036311
"Fur_Dark.Brown+Mouth_Bored",2,35,-0.0954227505153314,0.175984576716024,-0.440352520878738,0.249507019848075,-9.10114221592381
"Fur_Dark.Brown+Mouth_Bored",2,37,-0.0948784032392263,0.162852492656239,-0.414069288845455,0.224312482367002,-9.0516482005439
"Fur_Dark.Brown+Mouth_Bored",2,45,-0.100341797432364,0.176457798259167,-0.446199082020331,0.245515487155602,-9.54718002222187
"Fur_Dark.Brown+Mouth_Bored",2,53,-0.0920910228803359,0.178965652414798,-0.44286370161334,0.258681655852668,-8.79778691144343
"Fur_Dark.Brown+Mouth_Bored",2,56,-0.0923250375001101,0.162205943288725,-0.41024868634601,0.22559861134579,-8.8191270656105
"Fur_Dark.Brown+Mouth_Bored",2,64,-0.0688304258149555,0.18988643488974,-0.441007838198847,0.303346986568936,-6.6515038390792
"Fur_Dark.Brown+Mouth_Bored",2,95,-0.0848247249440737,0.154505022244673,-0.387654568543633,0.218005118655486,-8.13267091967344
"Fur_Dark.Brown+Mouth_Bored",2,131,-0.0844531712069683,0.19631392046856,-0.469228455325345,0.300322112911409,-8.09853092820779
"Fur_Dark.Brown+Mouth_Bored",2,185,-0.086571122587534,0.197163754663803,-0.473012081728587,0.299869836553519,-8.29296779490688
"Fur_Dark.Brown+Mouth_Bored",2,247,-0.0988137008432875,0.184353000298244,-0.460145581427845,0.26251817974127,-9.40885371547958
"Fur_Dark.Brown+Mouth_Bored",2,255,-0.0765929074266065,0.186206211053166,-0.441557081090811,0.288371266237598,-7.37331467786558
"Fur_Dark.Brown+Mouth_Bored",2,299,-0.0897198749184391,0.187732254459215,-0.457675093658501,0.278235343821622,-8.58127638194901
"Fur_Dark.Brown+Mouth_Bored",2,326,-0.0921320693279449,0.189714055413455,-0.463971617938317,0.279707479282427,-8.80153036147661
"Fur_Dark.Brown+Mouth_Bored",2,405,-0.0837348343984466,0.187531413326642,-0.451296404518666,0.283826735721773,-8.03249100360173
"Fur_Dark.Brown+Mouth_Bored",2,497,-0.105034747762017,0.176158879320277,-0.450306151229759,0.240236655705725,-9.97067611324605
"Fur_Dark.Brown+Mouth_Bored",2,523,-0.0886175044919405,0.180934364332412,-0.443248858583469,0.266013849599588,-8.48044351723136
"Fur_Dark.Brown+Mouth_Bored",2,634,-0.0870824010522876,0.171745334317,-0.423703256313607,0.249538454209031,-8.33984364121331
"Fur_Dark.Brown+Mouth_Bored",2,639,-0.0859544267489858,0.194678701761587,-0.467524682201697,0.295615828703725,-8.23639500747205
"Fur_Dark.Brown+Mouth_Bored",2,654,-0.0742350732634738,0.199885468319229,-0.466010591169162,0.317540444642215,-7.15465863875517
"Fur_Dark.Brown+Mouth_Bored",2,682,-0.0975495212994315,0.178681693979138,-0.447765641498543,0.25266659889968,-9.29425782186175
"Fur_Dark.Brown+Mouth_Bored",2,843,-0.101016251872555,0.177348233401101,-0.448618789338713,0.246586285593603,-9.60816575992101
"Fur_Dark.Brown+Mouth_Bored",2,910,-0.098668680693672,0.180235068917898,-0.451929415772753,0.254592054385409,-9.39571522124139
"Fur_Dark.Brown+Mouth_Bored",2,960,-0.0845416169043254,0.177845784862661,-0.433119355235141,0.26403612142649,-8.10665885828248
"Fur_Dark.Brown+Mouth_Bored",2,1047,-0.0786837252606302,0.181534741138493,-0.434491817892077,0.277124367370817,-7.56677788480462
"Fur_Dark.Brown+Mouth_Bored",2,1074,-0.0907962819048085,0.188654606143346,-0.460559309945766,0.278966746136149,-8.67962719249047
"Fur_Dark.Brown+Mouth_Bored",2,1099,-0.09565345445699,0.184086563879788,-0.456463119661375,0.265156210747395,-9.12211052187843
"Fur_Dark.Brown+Mouth_Bored",2,1153,-0.090736288123999,0.164433200068391,-0.413025360258046,0.231552784010048,-8.67414837371492
"Fur_Dark.Brown+Mouth_Bored",2,1164,-0.0979579482928934,0.149962580316253,-0.39188460571275,0.195968709126963,-9.33129693102841
"Fur_Dark.Brown+Mouth_Bored",2,1170,-0.0853090848838872,0.180852521477388,-0.439780026979567,0.269161857211793,-8.1771569991505
"Fur_Dark.Brown+Mouth_Bored",2,1190,-0.0787763053621086,0.186507341746596,-0.444330695185437,0.28677808446122,-7.5753349657742
"Fur_Dark.Brown+Mouth_Bored",2,1210,-0.101628876175632,0.188379437884823,-0.470852574429885,0.267594822078622,-9.66352503542599
"Fur_Dark.Brown+Mouth_Bored",2,1214,-0.0985341827229526,0.166917230396902,-0.42569195430088,0.228623588854975,-9.38352830926107
