"treatment","k","row_id","cate_log","cate_se_log","cate_lo_log","cate_hi_log","cate_pct"
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,1,-0.215705532322995,0.0389531664057561,-0.292053738478277,-0.139357326167713,-19.4027400187325
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,2,-0.214552676767151,0.0371163285877326,-0.287300680799107,-0.141804672735195,-19.3097694392498
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,3,-0.216199434255472,0.041930652620273,-0.298383513391207,-0.134015355119736,-19.4425373323955
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,4,-0.216185070584183,0.0378443451890279,-0.290359987154678,-0.142010154013688,-19.4413802231717
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,5,-0.216326962419864,0.0372309207464938,-0.289299567082992,-0.143354357756736,-19.452810022695
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,6,-0.219052140172969,0.0373062022305078,-0.292172296544765,-0.145931983801174,-19.6720166087773
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,7,-0.213064671347782,0.0408810962000925,-0.293191619899963,-0.1329377227956,-19.1896125640151
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,8,-0.217256914636112,0.0364718110363469,-0.288741664267352,-0.145772165004872,-19.5276802422679
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,9,-0.215730116597204,0.0392491339600001,-0.292658419158805,-0.138801814035604,-19.4047214195167
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,10,-0.214149603847187,0.0390004028429924,-0.290590393419452,-0.137708814274922,-19.2772388367431
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,11,-0.216703226035333,0.0430500822160153,-0.301081387178723,-0.132325064891943,-19.4831112986204
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,12,-0.214440599989765,0.0422306614437035,-0.297212696419424,-0.131668503560106,-19.3007254314399
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,13,-0.214120024611505,0.0405062981095885,-0.293512368906299,-0.134727680316712,-19.274851083852
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,14,-0.216191690973229,0.0384178278923202,-0.291490633642176,-0.140892748304281,-19.4419135508102
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,15,-0.216258171935447,0.0426543961720904,-0.299860788432744,-0.13265555543815,-19.4472689518938
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,16,-0.214529341839538,0.0364978192346304,-0.286065067539414,-0.142993616139663,-19.3078865165918
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,17,-0.212058675462208,0.0374270612971142,-0.285415715604552,-0.138701635319864,-19.1082767418511
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,18,-0.214547592251954,0.0375789404686635,-0.288202315570535,-0.140892868933374,-19.3093591675033
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,19,-0.215477209260166,0.0384877638407218,-0.290913226387981,-0.140041192132352,-19.3843357044932
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,20,-0.216554411841505,0.0424443657020619,-0.299745368617546,-0.133363455065463,-19.4711283511446
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,21,-0.214471632731961,0.0384641285727661,-0.289861324734583,-0.13908194072934,-19.3032297123654
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,22,-0.215647631903062,0.0425583911529993,-0.299062078562941,-0.132233185243184,-19.3980732684321
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,23,-0.213693556016727,0.0411665572325243,-0.294380008192475,-0.13300710384098,-19.2404170010249
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,24,-0.214471040054265,0.0395571116187406,-0.292002978826997,-0.136939101281534,-19.3031818851754
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,25,-0.214582899490599,0.0404834659548556,-0.293930492762116,-0.135235306219082,-19.3122080809216
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,26,-0.212477675098412,0.0419464478566957,-0.294692712897536,-0.130262637299289,-19.1421632447563
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,27,-0.213673137420609,0.0415155107267276,-0.295043538444995,-0.132302736396223,-19.2387679868817
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,28,-0.21529081319134,0.0408519125038582,-0.295360561698902,-0.135221064683778,-19.3693078610608
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,29,-0.212511109021941,0.0403131433014057,-0.291524869892696,-0.133497348151186,-19.144866594295
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,30,-0.217133029547145,0.0416449702661116,-0.298757171268724,-0.135508887825566,-19.5177103042248
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,31,-0.214746369791642,0.0402669822291448,-0.293669654960766,-0.135823084622518,-19.3253970605246
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,32,-0.214836503107279,0.0430054342654015,-0.299127154267466,-0.130545851947092,-19.3326682022842
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,33,-0.216153194401506,0.037617987952993,-0.289884450789373,-0.14242193801364,-19.4388122809637
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,34,-0.215350622285222,0.0410708921797481,-0.295849570957528,-0.134851673612915,-19.3741301654864
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,35,-0.212189737267933,0.0384231274069974,-0.287499066985648,-0.136880407550218,-19.1188778624534
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,36,-0.215867266753702,0.0403909539459402,-0.295033536487745,-0.13670099701966,-19.4157743166164
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,37,-0.211571162251304,0.0374174224739008,-0.284909310300149,-0.138233014202458,-19.0688313438149
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,38,-0.21378524291247,0.0374440420515917,-0.28717556533359,-0.14039492049135,-19.2478212570497
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,39,-0.215629787991158,0.0386683789842676,-0.291419810800322,-0.139839765181993,-19.39663500192
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,40,-0.215529084327807,0.0392979232008407,-0.292553013801454,-0.138505154854159,-19.388517539064
"Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored",4,41,-0.2136291572599,0.0391557762180562,-0.29037447864729,-0.13688383587251,-19.2352160168113
