"treatment","k","row_id","cate_log","cate_se_log","cate_lo_log","cate_hi_log","cate_pct"
"Clothes_No+Mouth_Bored",2,9,-0.0374022819626724,0.0666326928881159,-0.16800236002338,0.0931977960980347,-3.67114562122813
"Clothes_No+Mouth_Bored",2,17,-0.0395736910400638,0.0571226622653372,-0.151534109080125,0.0723867269999971,-3.8800880382132
"Clothes_No+Mouth_Bored",2,20,-0.0401225845772511,0.0581570717941535,-0.154110445293792,0.0738652761392898,-3.93283315963163
"Clothes_No+Mouth_Bored",2,22,-0.0435897540315362,0.0622811289572533,-0.165660766787753,0.0784812587246802,-4.26533754843661
"Clothes_No+Mouth_Bored",2,31,-0.0448555614594819,0.057950744375033,-0.158439020434546,0.0687278975155827,-4.38644253131601
"Clothes_No+Mouth_Bored",2,37,-0.0431320473651402,0.0666422887058676,-0.173750933228641,0.0874868384983603,-4.22150912571189
"Clothes_No+Mouth_Bored",2,47,-0.0412090196867147,0.0615445721721535,-0.161836381144136,0.0794183417707061,-4.03714722706057
"Clothes_No+Mouth_Bored",2,48,-0.049231170849798,0.0600630797195441,-0.166954807100104,0.0684924654005084,-4.8038961382108
"Clothes_No+Mouth_Bored",2,59,-0.0435860239428431,0.0586503496709672,-0.158540709297939,0.0713686614122525,-4.26498044898866
"Clothes_No+Mouth_Bored",2,61,-0.039409695790772,0.0630862124526471,-0.16305867219796,0.0842392806164162,-3.86432353667279
"Clothes_No+Mouth_Bored",2,69,-0.0478150945600651,0.0573365378010604,-0.160194708650144,0.0645645195300134,-4.66899570054421
"Clothes_No+Mouth_Bored",2,72,-0.0386194341060611,0.0628053298343259,-0.16171788058134,0.0844790123692176,-3.78832116810551
"Clothes_No+Mouth_Bored",2,78,-0.0396602977100915,0.0507796083350399,-0.13918833004677,0.0598677346265866,-3.88841230323793
"Clothes_No+Mouth_Bored",2,80,-0.0403415080198669,0.0582799903993263,-0.154570289202547,0.0738872731628127,-3.95386221255837
"Clothes_No+Mouth_Bored",2,92,-0.041127632520542,0.0569359616177652,-0.152722117291362,0.0704668522502778,-4.02933676458414
"Clothes_No+Mouth_Bored",2,100,-0.0374248738729918,0.0611541865222962,-0.157287079456692,0.0824373317107088,-3.67332184948476
"Clothes_No+Mouth_Bored",2,106,-0.0370030684937107,0.0619412058096893,-0.158407831880702,0.0844016948932803,-3.63268216805702
"Clothes_No+Mouth_Bored",2,117,-0.0371434601712187,0.0588398569387486,-0.152469579771166,0.0781826594287285,-3.64621038781744
"Clothes_No+Mouth_Bored",2,125,-0.0426619088368656,0.0611128985520816,-0.162443189998945,0.0771193723252143,-4.17646938034169
"Clothes_No+Mouth_Bored",2,126,-0.0368065283498787,0.0583258354198843,-0.151125165772852,0.0775121090730945,-3.61374026018796
"Clothes_No+Mouth_Bored",2,131,-0.0365003576486263,0.0604539612016161,-0.154990121603794,0.0819894063065413,-3.58422509334322
"Clothes_No+Mouth_Bored",2,140,-0.0410307648082233,0.0631775036341513,-0.16485867193116,0.0827971423147133,-4.02003985570893
