treatment,covariate,type,n,cor,slope_catepct_per_unit,n0,n1,mean0,mean1,diff1minus0
buyer_N_1_total_value_high,`Clothes_recoded_Bone Necklace`,binary,3638,,,3550,88,-35.7112712560613,-35.4526071991094,0.25866405695195
buyer_N_1_total_value_high,`Clothes_recoded_Bone Tee`,binary,3638,,,3536,102,-35.7217014585163,-35.1265297571137,0.595171701402649
buyer_N_1_total_value_high,`Clothes_recoded_Caveman Pelt`,binary,3638,,,3566,72,-35.7281589792222,-34.5587148976795,1.16944408154274
buyer_N_1_total_value_high,`Clothes_recoded_Cowboy Shirt`,binary,3638,,,3599,39,-35.7025764956765,-35.9299893487029,-0.227412853026344
buyer_N_1_total_value_high,Clothes_recoded_Guayabera,binary,3638,,,3555,83,-35.7006433014873,-35.8922344066492,-0.191591105161926
buyer_N_1_total_value_high,Clothes_recoded_Hawaiian,binary,3638,,,3537,101,-35.6988953500796,-35.9193023693842,-0.220407019304638
buyer_N_1_total_value_high,`Clothes_recoded_Hip Hop`,binary,3638,,,3591,47,-35.6420808245178,-40.5134074828926,-4.87132665837484
buyer_N_1_total_value_high,`Clothes_recoded_Lab Coat`,binary,3638,,,3593,45,-35.6860504759998,-37.2191784949311,-1.53312801893127
buyer_N_1_total_value_high,`Clothes_recoded_Leather Jacket`,binary,3638,,,3583,55,-35.7119541349856,-35.2529223070168,0.459031827968765
buyer_N_1_total_value_high,`Clothes_recoded_Leather Punk Jacket`,binary,3638,,,3581,57,-35.6635166077322,-38.3120950921139,-2.64857848438175
buyer_N_1_total_value_high,`Clothes_recoded_Lumberjack Shirt`,binary,3638,,,3551,87,-35.6869337500404,-36.4429959327102,-0.756062182669737
buyer_N_1_total_value_high,`Clothes_recoded_Navy Striped Tee`,binary,3638,,,3510,128,-35.7124526788131,-35.5010428898845,0.211409788928606
buyer_N_1_total_value_high,Clothes_recoded_No_Clothes,binary,3638,,,2977,661,-35.7063149166988,-35.6991571641863,0.00715775251248374
buyer_N_1_total_value_high,Clothes_recoded_Other_Clothes,binary,3638,,,3491,147,-35.6407865248634,-37.2303172397355,-1.5895307148721
buyer_N_1_total_value_high,`Clothes_recoded_Prison Jumpsuit`,binary,3638,,,3551,87,-35.7664973427355,-33.1955210170748,2.57097632566076
buyer_N_1_total_value_high,`Clothes_recoded_Prom Dress`,binary,3638,,,3596,42,-35.7356544189727,-33.0816452836551,2.65400913531759
buyer_N_1_total_value_high,`Clothes_recoded_Puffy Vest`,binary,3638,,,3555,83,-35.6907488416934,-36.316027232761,-0.625278391067525
buyer_N_1_total_value_high,`Clothes_recoded_Rainbow Suspenders`,binary,3638,,,3588,50,-35.6801589313353,-37.4886429381681,-1.80848400683286
buyer_N_1_total_value_high,`Clothes_recoded_Sailor Shirt`,binary,3638,,,3531,107,-35.7702200666037,-33.5532274519792,2.2169926146245
buyer_N_1_total_value_high,Clothes_recoded_Service,binary,3638,,,3570,68,-35.7171571259206,-35.0675213676895,0.64963575823105
buyer_N_1_total_value_high,`Clothes_recoded_Sleeveless Logo T`,binary,3638,,,3592,46,-35.690404948847,-36.845822093066,-1.15541714421903
buyer_N_1_total_value_high,`Clothes_recoded_Sleeveless T`,binary,3638,,,3547,91,-35.7189038865138,-35.1636297480743,0.555274138439529
buyer_N_1_total_value_high,`Clothes_recoded_Smoking Jacket`,binary,3638,,,3562,76,-35.6933537666375,-36.2515299444281,-0.558176177790607
buyer_N_1_total_value_high,`Clothes_recoded_Striped Tee`,binary,3638,,,3492,146,-35.7473854160646,-34.691592600287,1.05579281577761
buyer_N_1_total_value_high,`Clothes_recoded_Stunt Jacket`,binary,3638,,,3578,60,-35.7217747573692,-34.7055385112063,1.0162362461629
buyer_N_1_total_value_high,Clothes_recoded_Tanktop,binary,3638,,,3546,92,-35.709693713409,-35.52465744338,0.185036270029016
buyer_N_1_total_value_high,`Clothes_recoded_Tie Dye`,binary,3638,,,3586,52,-35.7200128894989,-34.6706955922375,1.0493172972614
buyer_N_1_total_value_high,Clothes_recoded_Toga,binary,3638,,,3553,85,-35.7182743174897,-35.1507499117443,0.567524405745417
buyer_N_1_total_value_high,`Clothes_recoded_Tuxedo Tee`,binary,3638,,,3542,96,-35.697286555516,-35.9901397177275,-0.29285316221155
buyer_N_1_total_value_high,`Clothes_recoded_Tweed Suit`,binary,3638,,,3592,46,-35.6780644857376,-37.809451299347,-2.13138681360942
buyer_N_1_total_value_high,`Clothes_recoded_Vietnam Jacket`,binary,3638,,,3558,80,-35.7075453047936,-35.5924524760464,0.115092828747237
buyer_N_1_total_value_high,`Clothes_recoded_Wool Turtleneck`,binary,3638,,,3546,92,-35.6781377670768,-36.7409333748382,-1.06279560776141
buyer_N_1_total_value_high,`Clothes_recoded_Work Vest`,binary,3638,,,3576,62,-35.7072181984099,-35.5779050810593,0.129313117350563
buyer_N_1_total_value_high,`Earring_recoded_Diamond Stud`,binary,3638,,,3574,64,-35.6817900127417,-37.00195135938,-1.32016134663822
buyer_N_1_total_value_high,`Earring_recoded_Gold Hoop`,binary,3638,,,3476,162,-35.6677198015658,-36.5052368043008,-0.837517002735019
buyer_N_1_total_value_high,`Earring_recoded_Gold Stud`,binary,3638,,,3483,155,-35.6449662620214,-37.0543542059279,-1.4093879439065
buyer_N_1_total_value_high,Earring_recoded_No_Earring,binary,3638,,,1042,2596,-36.3271816386584,-35.4552847168942,0.871896921764176
buyer_N_1_total_value_high,`Earring_recoded_Silver Hoop`,binary,3638,,,3317,321,-35.7138808850754,-35.6133940708544,0.100486814220972
buyer_N_1_total_value_high,`Earring_recoded_Silver Stud`,binary,3638,,,3346,292,-35.6792148334054,-36.0006491779623,-0.321434344556948
buyer_N_1_total_value_high,Eyes_recoded_Angry,binary,3638,,,3481,157,-35.6960602184664,-35.9035463188389,-0.207486100372499
buyer_N_1_total_value_high,Eyes_recoded_Blindfold,binary,3638,,,3526,112,-35.7811860210445,-33.3069685922894,2.47421742875508
buyer_N_1_total_value_high,Eyes_recoded_Bloodshot,binary,3638,,,3346,292,-35.7339463215756,-35.3734863032441,0.360460018331501
buyer_N_1_total_value_high,Eyes_recoded_Bored,binary,3638,,,3000,638,-35.5837743090571,-36.2751088798873,-0.69133457083025
buyer_N_1_total_value_high,Eyes_recoded_Closed,binary,3638,,,3368,270,-35.83666021906,-34.0628547212793,1.77380549778069
buyer_N_1_total_value_high,Eyes_recoded_Coins,binary,3638,,,3460,178,-35.7727587904144,-34.3881852680076,1.38457352240683
buyer_N_1_total_value_high,Eyes_recoded_Crazy,binary,3638,,,3469,169,-35.8103990799711,-33.5418223912408,2.26857668873025
buyer_N_1_total_value_high,Eyes_recoded_Eyepatch,binary,3638,,,3527,111,-35.6857555482999,-36.3169601232932,-0.631204574993298
buyer_N_1_total_value_high,Eyes_recoded_Heart,binary,3638,,,3502,136,-35.6439807723191,-37.2766303520425,-1.6326495797234
buyer_N_1_total_value_high,Eyes_recoded_Holographic,binary,3638,,,3584,54,-35.6830230944612,-37.1645855924134,-1.48156249795223
buyer_N_1_total_value_high,Eyes_recoded_Hypnotized,binary,3638,,,3569,69,-35.730759339195,-34.3733668253939,1.35739251380114
buyer_N_1_total_value_high,Eyes_recoded_Other_Eyes,binary,3638,,,3573,65,-35.6625229558876,-38.0407364792735,-2.37821352338586
buyer_N_1_total_value_high,Eyes_recoded_Robot,binary,3638,,,3527,111,-35.6778138175191,-36.5693068301742,-0.891493012655047
buyer_N_1_total_value_high,Eyes_recoded_Sad,binary,3638,,,3413,225,-35.7025247117054,-35.7427802288386,-0.0402555171331827
buyer_N_1_total_value_high,Eyes_recoded_Scumbag,binary,3638,,,3569,69,-35.6828336390137,-36.8523063028907,-1.16947266387704
buyer_N_1_total_value_high,Eyes_recoded_Sleepy,binary,3638,,,3375,263,-35.7065969252726,-35.6847063488373,0.0218905764353039
buyer_N_1_total_value_high,Eyes_recoded_Sunglasses,binary,3638,,,3526,112,-35.6105917601953,-38.6776414829519,-3.06704972275653
buyer_N_1_total_value_high,`Eyes_recoded_Wide Eyed`,binary,3638,,,3436,202,-35.6180193744218,-37.1847911981493,-1.56677182372754
buyer_N_1_total_value_high,`Eyes_recoded_X Eyes`,binary,3638,,,3534,104,-35.7693623431836,-33.5184218435421,2.25094049964157
buyer_N_1_total_value_high,Eyes_recoded_Zombie,binary,3638,,,3524,114,-35.6834472969546,-36.3717027901,-0.688255493145462
buyer_N_1_total_value_high,Fur_recoded_Blue,binary,3638,,,3465,173,-35.7032231295412,-35.7408916108622,-0.0376684813209849
buyer_N_1_total_value_high,Fur_recoded_Brown,binary,3638,,,3127,511,-35.8229448063867,-34.9833541741059,0.839590632280832
buyer_N_1_total_value_high,Fur_recoded_Cheetah,binary,3638,,,3515,123,-35.6338772000058,-37.7379189798284,-2.1040417798226
buyer_N_1_total_value_high,Fur_recoded_Cream,binary,3638,,,3400,238,-35.7712550891292,-34.758718863446,1.01253622568316
buyer_N_1_total_value_high,`Fur_recoded_Dark Brown`,binary,3638,,,3135,503,-35.7762712435586,-35.2608986957913,0.515372547767278
buyer_N_1_total_value_high,`Fur_recoded_Death Bot`,binary,3638,,,3577,61,-35.6769714352982,-37.3494355488118,-1.6724641135136
buyer_N_1_total_value_high,Fur_recoded_Dmt,binary,3638,,,3575,63,-35.6928050967294,-36.3978439957429,-0.705038899013488
buyer_N_1_total_value_high,`Fur_recoded_Golden Brown`,binary,3638,,,3330,308,-35.7612163520528,-35.0973764292319,0.66383992282087
buyer_N_1_total_value_high,Fur_recoded_Gray,binary,3638,,,3453,185,-35.6860263177318,-36.0594244184401,-0.373398100708286
buyer_N_1_total_value_high,Fur_recoded_Noise,binary,3638,,,3583,55,-35.6572691987822,-38.8153973327765,-3.15812813399428
buyer_N_1_total_value_high,Fur_recoded_Other_Fur,binary,3638,,,3609,29,-35.6898487215335,-37.5923571215495,-1.90250840001598
buyer_N_1_total_value_high,Fur_recoded_Pink,binary,3638,,,3442,196,-35.7005389612968,-35.7836086109985,-0.08306964970172
buyer_N_1_total_value_high,Fur_recoded_Red,binary,3638,,,3471,167,-35.7493252806496,-34.7840379844593,0.96528729619029
buyer_N_1_total_value_high,Fur_recoded_Robot,binary,3638,,,3568,70,-35.6590369841974,-38.0485490417552,-2.38951205755775
buyer_N_1_total_value_high,Fur_recoded_Tan,binary,3638,,,3404,234,-35.7183119339263,-35.5115750831375,0.206736850788865
buyer_N_1_total_value_high,Fur_recoded_White,binary,3638,,,3486,152,-35.6529510554526,-36.8990461396819,-1.24609508422937
buyer_N_1_total_value_high,Fur_recoded_Zombie,binary,3638,,,3539,99,-35.7196687647299,-35.1811579208108,0.538510843919092
buyer_N_1_total_value_high,`Hat_recoded_Baby's Bonnet`,binary,3638,,,3573,65,-35.7248063794653,-34.6170645955379,1.10774178392732
buyer_N_1_total_value_high,`Hat_recoded_Bayc Flipped Brim`,binary,3638,,,3566,72,-35.6366771216395,-39.0896080107342,-3.45293088909467
buyer_N_1_total_value_high,`Hat_recoded_Bayc Hat Black`,binary,3638,,,3561,77,-35.6309190698851,-39.1316829179002,-3.50076384801502
buyer_N_1_total_value_high,`Hat_recoded_Bayc Hat Red`,binary,3638,,,3598,40,-35.6585100891531,-39.8880772941647,-4.22956720501162
buyer_N_1_total_value_high,Hat_recoded_Beanie,binary,3638,,,3437,201,-35.689726016022,-35.9664381864262,-0.276712170404181
buyer_N_1_total_value_high,Hat_recoded_Bowler,binary,3638,,,3530,108,-35.7343547827642,-34.7460186053858,0.988336177378379
buyer_N_1_total_value_high,`Hat_recoded_Bunny Ears`,binary,3638,,,3565,73,-35.7351871390967,-34.2315101597201,1.50367697937666
buyer_N_1_total_value_high,`Hat_recoded_Commie Hat`,binary,3638,,,3514,124,-35.697376404034,-35.9214653932581,-0.224088989224136
buyer_N_1_total_value_high,`Hat_recoded_Cowboy Hat`,binary,3638,,,3510,128,-35.7487351216558,-34.5061102775572,1.24262484409861
buyer_N_1_total_value_high,`Hat_recoded_Faux Hawk`,binary,3638,,,3600,38,-35.6915903389325,-36.9767676942724,-1.28517735533993
buyer_N_1_total_value_high,Hat_recoded_Fez,binary,3638,,,3498,140,-35.7490613677007,-34.6044694880158,1.14459187968489
buyer_N_1_total_value_high,`Hat_recoded_Fisherman's Hat`,binary,3638,,,3493,145,-35.7277031393495,-35.1584505295971,0.56925260975234
buyer_N_1_total_value_high,`Hat_recoded_Girl's Hair Pink`,binary,3638,,,3593,45,-35.7270651952332,-33.9443810236975,1.7826841715357
buyer_N_1_total_value_high,`Hat_recoded_Girl's Hair Short`,binary,3638,,,3586,52,-35.7218466677747,-34.5442354211399,1.1776112466348
buyer_N_1_total_value_high,Hat_recoded_Halo,binary,3638,,,3508,130,-35.7151818032682,-35.430650974418,0.284530828850244
buyer_N_1_total_value_high,Hat_recoded_Horns,binary,3638,,,3535,103,-35.7272220288758,-34.9428400045002,0.784382024375567
buyer_N_1_total_value_high,`Hat_recoded_Irish Boho`,binary,3638,,,3552,86,-35.7528585706191,-33.7289389500048,2.02391962061425
buyer_N_1_total_value_high,Hat_recoded_No_Hat,binary,3638,,,2836,802,-35.5525412767782,-36.2441837052324,-0.69164242845423
buyer_N_1_total_value_high,Hat_recoded_Other_Hat,binary,3638,,,3508,130,-35.7139019936054,-35.4651861459361,0.248715847669217
buyer_N_1_total_value_high,`Hat_recoded_Party Hat 1`,binary,3638,,,3596,42,-35.6821423470673,-37.663297916316,-1.98115556924868
buyer_N_1_total_value_high,`Hat_recoded_Police Motorcycle Helmet`,binary,3638,,,3585,53,-35.7136010646971,-35.1241995396233,0.589401525073889
buyer_N_1_total_value_high,`Hat_recoded_Prussian Helmet`,binary,3638,,,3588,50,-35.7198606085216,-34.6396505832769,1.08021002524474
buyer_N_1_total_value_high,`Hat_recoded_S&m Hat`,binary,3638,,,3542,96,-35.7156365717225,-35.3131005781079,0.402535993614563
buyer_N_1_total_value_high,Hat_recoded_Safari,binary,3638,,,3572,66,-35.7077397816857,-35.5575135205785,0.150226261107157
buyer_N_1_total_value_high,`Hat_recoded_Sea Captain's Hat`,binary,3638,,,3541,97,-35.6700518037028,-36.9813294394594,-1.31127763575658
buyer_N_1_total_value_high,`Hat_recoded_Seaman's Hat`,binary,3638,,,3479,159,-35.6754880894843,-36.3510649636701,-0.675576874185786
buyer_N_1_total_value_high,`Hat_recoded_Short Mohawk`,binary,3638,,,3518,120,-35.7391524163292,-34.7042015991108,1.0349508172184
buyer_N_1_total_value_high,`Hat_recoded_Spinner Hat`,binary,3638,,,3585,53,-35.6682995386468,-38.1884631413297,-2.52016360268286
buyer_N_1_total_value_high,`Hat_recoded_Stuntman Helmet`,binary,3638,,,3589,49,-35.739698264322,-33.1645984058732,2.57509985844875
buyer_N_1_total_value_high,`Hat_recoded_Sushi Chef Headband`,binary,3638,,,3570,68,-35.7209147168474,-34.8702478440333,0.850666872814053
buyer_N_1_total_value_high,`Hat_recoded_Vietnam Era Helmet`,binary,3638,,,3554,84,-35.7165872366178,-35.2153732571391,0.501213979478663
buyer_N_1_total_value_high,`Hat_recoded_Ww2 Pilot Helm`,binary,3638,,,3598,40,-35.7132603567199,-34.9632907265254,0.749969630194485
buyer_N_1_total_value_high,`Mouth_recoded_Bored Bubblegum`,binary,3638,,,3601,37,-35.6929949861008,-36.8747958808159,-1.181800894715
buyer_N_1_total_value_high,`Mouth_recoded_Bored Cigar`,binary,3638,,,3599,39,-35.6825078552068,-37.7819646576936,-2.09945680248676
buyer_N_1_total_value_high,`Mouth_recoded_Bored Cigarette`,binary,3638,,,3367,271,-35.7192788717774,-35.5277875692435,0.191491302533883
buyer_N_1_total_value_high,`Mouth_recoded_Bored Pipe`,binary,3638,,,3599,39,-35.6781844890923,-38.1809337511838,-2.50274926209151
buyer_N_1_total_value_high,`Mouth_recoded_Bored Unshaven`,binary,3638,,,3079,559,-35.5497199354037,-36.5603840991617,-1.01066416375797
buyer_N_1_total_value_high,`Mouth_recoded_Bored Unshaven Cigar`,binary,3638,,,3597,41,-35.690384956648,-36.9884805725997,-1.29809561595175
buyer_N_1_total_value_high,`Mouth_recoded_Bored Unshaven Cigarette`,binary,3638,,,3467,171,-35.6914154468543,-35.980731218102,-0.289315771247736
buyer_N_1_total_value_high,Mouth_recoded_Discomfort,binary,3638,,,3559,79,-35.748598532832,-33.7415216986113,2.0070768342207
buyer_N_1_total_value_high,Mouth_recoded_Dumbfounded,binary,3638,,,3431,207,-35.7436648334067,-35.0643881600044,0.679276673402292
buyer_N_1_total_value_high,Mouth_recoded_Grin,binary,3638,,,3383,255,-35.6582200806754,-36.3258190573122,-0.667598976636818
buyer_N_1_total_value_high,Mouth_recoded_Jovial,binary,3638,,,3526,112,-35.7109770727767,-35.5172967315049,0.193680341271815
buyer_N_1_total_value_high,Mouth_recoded_Other_Mouth,binary,3638,,,3371,267,-35.6615706327132,-36.2535123208362,-0.591941688123079
buyer_N_1_total_value_high,`Mouth_recoded_Phoneme  ooo`,binary,3638,,,3543,95,-35.7274515283285,-34.8682276597004,0.859223868628114
buyer_N_1_total_value_high,`Mouth_recoded_Phoneme L`,binary,3638,,,3546,92,-35.7609978598243,-33.5472171913301,2.21378066849423
buyer_N_1_total_value_high,`Mouth_recoded_Phoneme Oh`,binary,3638,,,3558,80,-35.7272250078038,-34.7171976846688,1.01002732313498
buyer_N_1_total_value_high,`Mouth_recoded_Phoneme Vuh`,binary,3638,,,3506,132,-35.7987984243167,-33.2140539157946,2.5847445085221
buyer_N_1_total_value_high,`Mouth_recoded_Phoneme Wah`,binary,3638,,,3585,53,-35.732184740223,-33.8671716762236,1.86501306399936
buyer_N_1_total_value_high,Mouth_recoded_Rage,binary,3638,,,3534,104,-35.7458876214576,-34.3161109452718,1.4297766761858
buyer_N_1_total_value_high,`Mouth_recoded_Small Grin`,binary,3638,,,3537,101,-35.7250534669171,-35.0032502975606,0.721803169356484
buyer_N_1_total_value_high,`Mouth_recoded_Tongue Out`,binary,3638,,,3576,62,-35.7365657577332,-33.8852135949245,1.85135216280869
buyer_N_1_total_value_high,`log_price_change_n-1`,numeric,3638,-0.201259032722733,-1.69253926172112,,,,,
buyer_N_gaspaid_high,log_price_1_sale,numeric,3631,0.29209976462574,0.6757648650569,,,,,
buyer_N_gaspaid_high,sold_after_30d,binary,3631,,,1430,2201,-13.6157035077853,-15.408630261187,-1.79292675340171
buyer_N_gaspaid_high,log_buyern_total_value,numeric,3631,0.238297434737765,0.364111327919041,,,,,
buyer_N_gaspaid_high,log_buyern_rolling_avg_value_last10,numeric,3631,0.231667029485158,0.601201316456808,,,,,
buyer_N_gaspaid_high,log_sellern_total_value,numeric,3631,-0.0774299294508259,-0.127214731214825,,,,,
buyer_N_gaspaid_high,log_sellern_rolling_avg_value_last10,numeric,3631,0.148938506606957,0.514540130890821,,,,,
buyer_N_gaspaid_high,log_buyern_1_total_value,numeric,3631,0.242636769406915,0.378670706473515,,,,,
buyer_N_gaspaid_high,log_buyern_1_rolling_avg_value_last10,numeric,3631,0.193114728925259,0.690158651375919,,,,,
buyer_N_gaspaid_high,log_sellern_1_total_value,numeric,3631,0.00942545861996908,0.016572935705775,,,,,
buyer_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10,numeric,3631,0.503515052422117,1.94112621174944,,,,,
buyer_N_gaspaid_high,log_unique_makers_count,numeric,3631,0.356858515685048,2.05928822210038,,,,,
buyer_N_gaspaid_high,log_median_offer_price,numeric,3631,0.197908925675647,0.921356268686294,,,,,
buyer_N_gaspaid_high,log_buyern_1_avg_total_gaspaid,numeric,3631,-0.0131275035569192,-0.0252766891480293,,,,,
buyer_N_gaspaid_high,log_sellern_avg_total_gaspaid,numeric,3631,-0.0176233745815464,-0.0256939799286679,,,,,
buyer_N_gaspaid_high,log_sellern_1_avg_total_gaspaid,numeric,3631,-0.109836145060958,-0.171156821582062,,,,,
buyer_N_gaspaid_high,log_buyern_avg_gasLimit_cost,numeric,3631,-0.140756143890566,-48.8906349767976,,,,,
buyer_N_gaspaid_high,log_buyern_1_avg_gasLimit_cost,numeric,3631,-0.351294171684506,-139.541774291842,,,,,
buyer_N_gaspaid_high,log_sellern_avg_gasLimit_cost,numeric,3631,-0.117932009535677,-43.0368189199736,,,,,
buyer_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost,numeric,3631,-0.172544766624653,-58.1754810217453,,,,,
buyer_N_gaspaid_high,`time_n_sale_str_2021-06`,binary,3631,,,3573,58,-14.6638208435647,-17.0865404646314,-2.4227196210667
buyer_N_gaspaid_high,`time_n_sale_str_2021-07`,binary,3631,,,3579,52,-14.6653826216604,-17.2585926554362,-2.59321003377578
buyer_N_gaspaid_high,`time_n_sale_str_2021-08`,binary,3631,,,3543,88,-14.6573751808993,-16.520124489538,-1.86274930863875
buyer_N_gaspaid_high,`time_n_sale_str_2021-09`,binary,3631,,,3585,46,-14.6730951705199,-16.9957616237305,-2.32266645321061
buyer_N_gaspaid_high,`time_n_sale_str_2021-10`,binary,3631,,,3571,60,-14.6695455606744,-16.6650670639528,-1.99552150327836
buyer_N_gaspaid_high,`time_n_sale_str_2021-11`,binary,3631,,,3551,80,-14.6478054864743,-17.1311742316889,-2.48336874521457
buyer_N_gaspaid_high,`time_n_sale_str_2021-12`,binary,3631,,,3550,81,-14.660445668481,-16.5465320728132,-1.88608640433222
buyer_N_gaspaid_high,`time_n_sale_str_2022-01`,binary,3631,,,3477,154,-14.6234898304497,-16.4868641592984,-1.86337432884874
buyer_N_gaspaid_high,`time_n_sale_str_2022-02`,binary,3631,,,3566,65,-14.680510872526,-15.9099915319654,-1.22948065943945
buyer_N_gaspaid_high,`time_n_sale_str_2022-03`,binary,3631,,,3529,102,-14.6538972964089,-16.384780999787,-1.73088370337806
buyer_N_gaspaid_high,`time_n_sale_str_2022-04`,binary,3631,,,3532,99,-14.6721304397399,-15.7867324024656,-1.11460196272568
buyer_N_gaspaid_high,`time_n_sale_str_2022-05`,binary,3631,,,3513,118,-14.6733012800008,-15.5724052912083,-0.899104011207529
buyer_N_gaspaid_high,`time_n_sale_str_2022-06`,binary,3631,,,3547,84,-14.6877697681131,-15.3253792084305,-0.637609440317393
buyer_N_gaspaid_high,`time_n_sale_str_2022-07`,binary,3631,,,3591,40,-14.6981952500334,-15.0908019533907,-0.392606703357325
buyer_N_gaspaid_high,`time_n_sale_str_2022-08`,binary,3631,,,3568,63,-14.7065815924666,-14.4725095092796,0.23407208318703
buyer_N_gaspaid_high,`time_n_sale_str_2022-09`,binary,3631,,,3592,39,-14.7008574175774,-14.8556763350667,-0.154818917489315
buyer_N_gaspaid_high,`time_n_sale_str_2022-10`,binary,3631,,,3608,23,-14.6941040363488,-16.0227764286468,-1.32867239229797
buyer_N_gaspaid_high,`time_n_sale_str_2022-11`,binary,3631,,,3570,61,-14.6884929216775,-15.5234670592935,-0.83497413761604
buyer_N_gaspaid_high,`time_n_sale_str_2022-12`,binary,3631,,,3604,27,-14.6987397157544,-15.2071587195051,-0.508419003750731
buyer_N_gaspaid_high,`time_n_sale_str_2023-01`,binary,3631,,,3588,43,-14.6969223518128,-15.1696237837504,-0.47270143193767
buyer_N_gaspaid_high,`time_n_sale_str_2023-02`,binary,3631,,,3596,35,-14.6985161638878,-15.1139170189935,-0.415400855105686
buyer_N_gaspaid_high,`time_n_sale_str_2023-03`,binary,3631,,,3587,44,-14.7009931313545,-14.8270195190156,-0.12602638766103
buyer_N_gaspaid_high,`time_n_sale_str_2023-04`,binary,3631,,,3584,47,-14.708360040675,-14.2572092601299,0.45115078054517
buyer_N_gaspaid_high,`time_n_sale_str_2023-05`,binary,3631,,,3603,28,-14.6992958324178,-15.1174406001496,-0.418144767731809
buyer_N_gaspaid_high,`time_n_sale_str_2023-06`,binary,3631,,,3534,97,-14.7144244958075,-14.2688149775452,0.445609518262218
buyer_N_gaspaid_high,`time_n_sale_str_2023-07`,binary,3631,,,3541,90,-14.7025238684324,-14.7023800320704,0.000143836361951699
buyer_N_gaspaid_high,`time_n_sale_str_2023-08`,binary,3631,,,3568,63,-14.6976698526504,-14.977225186489,-0.279555333838625
buyer_N_gaspaid_high,`time_n_sale_str_2023-09`,binary,3631,,,3605,26,-14.6962889661683,-15.5665191526436,-0.870230186475355
buyer_N_gaspaid_high,`time_n_sale_str_2023-10`,binary,3631,,,3552,79,-14.715193204428,-14.1327209984468,0.582472205981119
buyer_N_gaspaid_high,`time_n_sale_str_2023-11`,binary,3631,,,3542,89,-14.722344784875,-13.913550482901,0.808794301973967
buyer_N_gaspaid_high,`time_n_sale_str_2023-12`,binary,3631,,,3548,83,-14.728680521421,-13.5842497711313,1.14443075028968
buyer_N_gaspaid_high,`time_n_sale_str_2024-01`,binary,3631,,,3412,219,-14.7698731225607,-13.6531695288968,1.11670359366383
buyer_N_gaspaid_high,`time_n_sale_str_2024-02`,binary,3631,,,3488,143,-14.730946568001,-14.0091579847421,0.721788583258881
buyer_N_gaspaid_high,`time_n_sale_str_2024-03`,binary,3631,,,3391,240,-14.7527262894727,-13.9931515558486,0.759574733624051
buyer_N_gaspaid_high,`time_n_sale_str_2024-04`,binary,3631,,,3455,176,-14.7618213778052,-13.538399776639,1.22342160116618
buyer_N_gaspaid_high,`time_n_sale_str_2024-05`,binary,3631,,,3535,96,-14.7382006113819,-13.3886672892769,1.34953332210493
buyer_N_gaspaid_high,`time_n_sale_str_2024-06`,binary,3631,,,3548,83,-14.7390100639217,-13.1426929423057,1.59631712161598
buyer_N_gaspaid_high,`time_n_sale_str_2024-07`,binary,3631,,,3565,66,-14.7310644312455,-13.1607049032636,1.57035952798181
buyer_N_gaspaid_high,`time_n_sale_str_2024-08`,binary,3631,,,3576,55,-14.7178839634195,-13.7036030512253,1.01428091219414
buyer_N_gaspaid_high,`time_n_sale_str_2024-09`,binary,3631,,,3598,33,-14.709104253608,-13.9846701976942,0.724434055913777
buyer_N_gaspaid_high,`time_n_sale_str_2024-10`,binary,3631,,,3574,57,-14.7232806900306,-13.400807628706,1.3224730613246
buyer_N_gaspaid_high,`time_n_sale_str_2024-11`,binary,3631,,,3527,104,-14.7490303599664,-13.1252032827307,1.62382707723572
buyer_N_gaspaid_high,`time_n_sale_str_2024-12`,binary,3631,,,3520,111,-14.752238013572,-13.125886605693,1.62635140787906
buyer_N_gaspaid_high,`time_n_sale_str_2025-01`,binary,3631,,,3563,68,-14.7359769005966,-12.9494930026436,1.78648389795302
buyer_N_gaspaid_high,`time_n_sale_str_2025-02`,binary,3631,,,3564,67,-14.7329003227094,-13.0864846398363,1.64641568287312
buyer_N_gaspaid_high,`time_n_sale_str_2025-03`,binary,3631,,,3606,25,-14.7067467756974,-14.0928939136172,0.61385286208022
buyer_N_gaspaid_high,`time_n-1_sale_str_2021-06`,binary,3631,,,3316,315,-14.5403609515753,-16.4095692240689,-1.86920827249356
buyer_N_gaspaid_high,`time_n-1_sale_str_2021-07`,binary,3631,,,3460,171,-14.6471768305137,-15.8223355989939,-1.17515876848017
buyer_N_gaspaid_high,`time_n-1_sale_str_2021-08`,binary,3631,,,3353,278,-14.588484435616,-16.0779241308813,-1.48943969526527
buyer_N_gaspaid_high,`time_n-1_sale_str_2021-09`,binary,3631,,,3558,73,-14.6732312074796,-16.1300628053817,-1.45683159790205
buyer_N_gaspaid_high,`time_n-1_sale_str_2021-10`,binary,3631,,,3565,66,-14.6859122569207,-15.5996064406539,-0.913694183733186
buyer_N_gaspaid_high,`time_n-1_sale_str_2021-11`,binary,3631,,,3558,73,-14.6775947239682,-15.9173862072149,-1.23979148324668
buyer_N_gaspaid_high,`time_n-1_sale_str_2021-12`,binary,3631,,,3575,56,-14.6882765605533,-15.6118306612035,-0.923554100650223
buyer_N_gaspaid_high,`time_n-1_sale_str_2022-01`,binary,3631,,,3533,98,-14.6787554945685,-15.5592659050507,-0.880510410482193
