treatment,covariate,method,n_obs,coef_log,se_log,z_or_t,p_value,ci_lo_log,ci_hi_log,coef_pct,ci_lo_pct,ci_hi_pct,r2_tau,r2_tau_oos
seller_N_total_value_high,`time_n-1_sale_str_2022-10`,grf_blp_single,4206,0.853284040391865,0.589529067889015,1.4473994360402,0.147785083623153,-0.302192932670604,2.00876101345433,134.734297696632,-26.0804563818495,645.407612359792,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2022-11`,grf_blp_single,4206,-0.0222493276920945,0.186483863657928,-0.119309667097561,0.905030024971128,-0.387757700461634,0.343259045077445,-2.20036369256273,-32.1423257822215,40.9533847442278,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2022-12`,grf_blp_single,4206,0.269547158652064,0.154811327669729,1.74113330535546,0.0816602145658955,-0.0338830435806058,0.572977360884733,30.9371378959474,-3.33154420091937,77.3539665929514,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2023-01`,grf_blp_single,4206,-0.155119331615626,0.181788891570098,-0.853293786412753,0.393496404963351,-0.511425559093019,0.201186895861766,-14.3687013825714,-40.0359853241088,22.2853296688184,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2023-02`,grf_blp_single,4206,0.0309677928149486,0.259510316144803,0.11933164459508,0.905012613852082,-0.477672426828866,0.539608012458763,3.14522831769968,-37.9774667111647,71.533434069284,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2023-03`,grf_blp_single,4206,-0.0884688828023486,0.219328143399005,-0.403363113512546,0.686681118259575,-0.518352043864398,0.3414142782597,-8.46684071530552,-40.4498900514005,40.693598313571,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2023-04`,grf_blp_single,4206,-0.210894538311975,0.121763056112343,-1.73200759775114,0.0832722096864415,-0.449550128292166,0.0277610516682162,-19.0140528475332,-36.2084932979973,2.81499803446776,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2023-05`,grf_blp_single,4206,0.16684514784105,0.152104941655239,1.09690813477461,0.27268155232608,-0.13128053780322,0.464970833485319,18.1571282277054,-12.3028283840398,59.1967756059034,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2023-06`,grf_blp_single,4206,0.176395978260537,0.176210809420168,1.00105083701153,0.316802231475015,-0.168977208202991,0.521769164724066,19.2910331697691,-15.5471848519119,68.5006067560687,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2023-07`,grf_blp_single,4206,0.0214727293705773,0.0763662006786112,0.281181061513663,0.77857152965293,-0.128205023959501,0.171150482700655,2.1704927421009,-12.0326993387951,18.6669308788668,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2023-08`,grf_blp_single,4206,0.0484419074221283,0.107073034283391,0.452419301893666,0.650966944383111,-0.161421239773318,0.258305054617575,4.96343940813904,-14.9066451454627,29.4733722888187,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2023-09`,grf_blp_single,4206,-0.0950829569724852,0.105216422883939,-0.903689313571972,0.366160167210149,-0.301307145825006,0.111141231880035,-9.07025012282703,-26.014950414601,11.7552729782447,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2023-10`,grf_blp_single,4206,0.244160090994585,0.116432476601595,2.09701019956867,0.035992672458143,0.0159524368554586,0.472367745133711,27.6548678079424,1.60803562799099,60.3787060181496,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2023-11`,grf_blp_single,4206,0.296817248977857,0.155870661353144,1.90425347785867,0.056877179950172,-0.00868924727430642,0.60232374523002,34.5569372798865,-0.865160487215799,82.6357863605403,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2023-12`,grf_blp_single,4206,-0.784212662025989,0.502938290074039,-1.55926219479241,0.118934335686203,-1.76997171057111,0.201546386519128,-54.3521036440791,-82.9662192483456,22.3292980049963,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2024-01`,grf_blp_single,4206,0.116150612260775,0.177407677990102,0.654710177015308,0.512654371619571,-0.231568436599826,0.463869661121375,12.3165021818086,-20.6711596315658,59.0215690002176,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2024-02`,grf_blp_single,4206,-0.272323276091558,0.121603057107395,-2.23944432458678,0.0251270200737522,-0.510665268022053,-0.0339812841610633,-23.8391988372598,-39.9903778839035,-3.34104049966041,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2024-03`,grf_blp_single,4206,0.156903328333841,0.0546940952058916,2.86874346752041,0.00412105892400562,0.0497029017302936,0.264103754937389,16.9882513942388,5.09588119441775,30.2263305539377,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2024-04`,grf_blp_single,4206,0.133034124563403,0.0517020406970251,2.57309233387876,0.0100794313223068,0.0316981247972338,0.234370124329572,14.2288977778459,3.22058609150682,26.4112284343559,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2024-05`,grf_blp_single,4206,0.138552976351192,0.140225735831473,0.988070952380016,0.32311790059609,-0.136289465878495,0.41339541858088,14.8610529153199,-12.7409989106252,51.1942758008764,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2024-06`,grf_blp_single,4206,0.105889119223717,0.0507733451567354,2.0855257595662,0.0370216024099203,0.00637336271651603,0.205404875730919,11.1698603668196,0.63937158089129,22.8022160695284,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2024-07`,grf_blp_single,4206,0.149852580931995,0.0725170113567095,2.06644728083007,0.0387862654457639,0.00771923867284477,0.291985923191146,16.1662978831137,0.77491088044479,33.9084167474754,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2024-08`,grf_blp_single,4206,0.12301458056013,0.0554024641428394,2.22038103292611,0.0263929134549877,0.0144257508401644,0.231603410280095,13.0900909995998,1.45303041320988,26.06196808718,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2024-09`,grf_blp_single,4206,0.0685070345581714,0.0432123170050787,1.58535897415822,0.112884796848474,-0.0161891067717829,0.153203175888126,7.09081582902182,-1.60587674894719,16.5561768934484,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2024-10`,grf_blp_single,4206,0.112808791010671,0.0452660759875538,2.49212657712342,0.0126980775958907,0.0240872820750658,0.201530299946276,11.9417869724325,2.43797239767545,22.32733016166,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2024-11`,grf_blp_single,4206,0.132401451875141,0.0481261855312135,2.75113122749502,0.00593898466669842,0.0380741282339622,0.226728775516319,14.1566511306616,3.88082350443344,25.4489573507417,0.740122212945672,0.767296703396088
seller_N_total_value_high,`time_n-1_sale_str_2024-12`,grf_blp_single,4206,0.0646466919535237,0.0446907874564774,1.44653284564477,0.148027806313915,-0.0229472514611721,0.15224063536822,6.67820551110681,-2.2685965699057,16.4440408267547,0.740122212945672,0.767296703396088
