treatment,covariate,SMD_raw,SMD_kept,flag_gt_0_1,flag_gt_0_25
seller_N_total_value_high,`time_n-1_sale_str_2022-04`,-0.0303409916034006,-0.003529438801486,0,0
seller_N_total_value_high,`time_n-1_sale_str_2022-05`,0.0231245509954175,0.0497939296061197,0,0
seller_N_total_value_high,`time_n-1_sale_str_2022-06`,-0.0109836992771885,-0.0154528375864461,0,0
seller_N_total_value_high,`time_n-1_sale_str_2022-07`,0.0164924367907862,0.027828830939903,0,0
seller_N_total_value_high,`time_n-1_sale_str_2022-08`,-0.013092341025976,0.00290434483649652,0,0
seller_N_total_value_high,`time_n-1_sale_str_2022-09`,0,0.00750202660065733,0,0
seller_N_total_value_high,`time_n-1_sale_str_2022-10`,0.0354366606105501,0.0440215028565222,0,0
seller_N_total_value_high,`time_n-1_sale_str_2022-11`,0.105349606257125,0.0879127830120972,0,0
seller_N_total_value_high,`time_n-1_sale_str_2022-12`,0.043076444086599,0.00515813090166803,0,0
seller_N_total_value_high,`time_n-1_sale_str_2023-01`,0.0680940419723884,0.0634018426780092,0,0
seller_N_total_value_high,`time_n-1_sale_str_2023-02`,0.0601729651605189,0.0439000097444715,0,0
seller_N_total_value_high,`time_n-1_sale_str_2023-03`,0.0785858161766219,0.0866536626751502,0,0
seller_N_total_value_high,`time_n-1_sale_str_2023-04`,0.0792465219646844,0.0179222228582183,0,0
seller_N_total_value_high,`time_n-1_sale_str_2023-05`,0.0109947501306012,-0.00840964249654927,0,0
seller_N_total_value_high,`time_n-1_sale_str_2023-06`,0.145230949602779,0.0553095912961075,0,0
seller_N_total_value_high,`time_n-1_sale_str_2023-07`,0.0715215952938272,0.0279066663597765,0,0
seller_N_total_value_high,`time_n-1_sale_str_2023-08`,0.0706297653320462,0.0397028330830939,0,0
seller_N_total_value_high,`time_n-1_sale_str_2023-09`,0.0616627014819492,0.0449004044064167,0,0
seller_N_total_value_high,`time_n-1_sale_str_2023-10`,0.0568246034820388,0.0465527859693582,0,0
seller_N_total_value_high,`time_n-1_sale_str_2023-11`,0.122545457605632,0.0371724526761016,0,0
seller_N_total_value_high,`time_n-1_sale_str_2023-12`,0.133963586382497,0.0279268668567578,0,0
seller_N_total_value_high,`time_n-1_sale_str_2024-01`,0.242710064920178,0.0459705155945833,0,0
seller_N_total_value_high,`time_n-1_sale_str_2024-02`,0.160006061703315,0.0644178982927486,0,0
seller_N_total_value_high,`time_n-1_sale_str_2024-03`,0.126983397886886,-0.0125769435092317,0,0
seller_N_total_value_high,`time_n-1_sale_str_2024-04`,0.191436463944825,0.0746592666503478,0,0
seller_N_total_value_high,`time_n-1_sale_str_2024-05`,0.149456733362466,0.0531920375342316,0,0
seller_N_total_value_high,`time_n-1_sale_str_2024-06`,0.107361051204403,0.0641234467464228,0,0
seller_N_total_value_high,`time_n-1_sale_str_2024-07`,0.101662953109993,0.0909276275727093,0,0
seller_N_total_value_high,`time_n-1_sale_str_2024-08`,0.0728846463297061,0.0618790849016308,0,0
seller_N_total_value_high,`time_n-1_sale_str_2024-09`,0.0178463343438954,-0.0212179044428707,0,0
seller_N_total_value_high,`time_n-1_sale_str_2024-10`,0.021088174326577,-0.00447485743288974,0,0
seller_N_total_value_high,`time_n-1_sale_str_2024-11`,0.00186660224845113,-0.0446122247445851,0,0
seller_N_total_value_high,`time_n-1_sale_str_2024-12`,0.154421635306707,0.127512405649399,1,0
seller_N_total_value_high,`time_n-1_sale_str_2025-01`,0.108962979985684,0.024190825298161,0,0
seller_N_total_value_high,`time_n-1_sale_str_2025-02`,0.066230532298622,0.0178281850892857,0,0
