decile,n,mean_pct,lo_pct,hi_pct
1,757,3.33343244277814,3.22159159825568,3.44849009563857
2,757,6.31126023982347,6.26783934667262,6.34716678560173
3,757,7.93261290897875,7.90383349298435,7.95957780291666
4,756,9.19128328992291,9.16701082484094,9.21630260891292
5,757,10.3504748033114,10.3274551241905,10.3736395016231
6,757,11.458577001784,11.4392242258472,11.481205366368
7,756,12.5749168785576,12.5540692429601,12.5993391000332
8,757,13.7672235727634,13.7429687781663,13.7949103898463
9,757,15.1752853774863,15.1414970335751,15.2109431617025
10,757,17.6798516183933,17.5833343413816,17.7730982565434
