K,stub,ATE_pct,CI_lower_pct,CI_upper_pct,kept_pct,n_kept,q_value_bh,combo,combo_short,rank_k,gates_dec,n,mean_pct,lo_pct,hi_pct
2,Clothes_Other_Earring_No,32.9023489231259,22.4277384969047,44.2731407615675,99.9243570347958,9247,9.86307480133064e-10,Clothes_Other+Earring_No,Cl:Other+Ear:No,1,10,925,34.2275388162232,34.2193324006416,34.2372257218187
2,Clothes_Striped_Tee_Earring_No,-10.7629711647367,-15.7064506720008,-5.52957635750527,99.9567754484547,9250,0.0011958749220716,Clothes_Striped.Tee+Earring_No,Cl:Striped·Tee+Ear:No,2,1,925,-11.7804982439669,-11.7871926132303,-11.7742283864269
2,Clothes_Striped_Tee_Earring_No,-10.7629711647367,-15.7064506720008,-5.52957635750527,99.9567754484547,9250,0.0011958749220716,Clothes_Striped.Tee+Earring_No,Cl:Striped·Tee+Ear:No,2,2,925,-11.6041723851758,-11.6063420105937,-11.6019064799051
2,Clothes_Striped_Tee_Earring_No,-10.7629711647367,-15.7064506720008,-5.52957635750527,99.9567754484547,9250,0.0011958749220716,Clothes_Striped.Tee+Earring_No,Cl:Striped·Tee+Ear:No,2,3,925,-11.4713939812092,-11.4744378521186,-11.4682956416385
2,Clothes_Striped_Tee_Earring_No,-10.7629711647367,-15.7064506720008,-5.52957635750527,99.9567754484547,9250,0.0011958749220716,Clothes_Striped.Tee+Earring_No,Cl:Striped·Tee+Ear:No,2,4,925,-10.8742285485958,-10.9020360111668,-10.8491113669544
2,Clothes_Striped_Tee_Earring_No,-10.7629711647367,-15.7064506720008,-5.52957635750527,99.9567754484547,9250,0.0011958749220716,Clothes_Striped.Tee+Earring_No,Cl:Striped·Tee+Ear:No,2,5,925,-10.4138324548908,-10.4152720871526,-10.4123612827356
2,Clothes_Striped_Tee_Earring_No,-10.7629711647367,-15.7064506720008,-5.52957635750527,99.9567754484547,9250,0.0011958749220716,Clothes_Striped.Tee+Earring_No,Cl:Striped·Tee+Ear:No,2,6,925,-10.3471986566887,-10.3482689597574,-10.3461316430712
2,Clothes_Striped_Tee_Earring_No,-10.7629711647367,-15.7064506720008,-5.52957635750527,99.9567754484547,9250,0.0011958749220716,Clothes_Striped.Tee+Earring_No,Cl:Striped·Tee+Ear:No,2,7,925,-10.294331559015,-10.2952154712417,-10.2934490959577
2,Clothes_Striped_Tee_Earring_No,-10.7629711647367,-15.7064506720008,-5.52957635750527,99.9567754484547,9250,0.0011958749220716,Clothes_Striped.Tee+Earring_No,Cl:Striped·Tee+Ear:No,2,8,925,-10.2433790563031,-10.2443083922013,-10.2423788919938
2,Clothes_Striped_Tee_Earring_No,-10.7629711647367,-15.7064506720008,-5.52957635750527,99.9567754484547,9250,0.0011958749220716,Clothes_Striped.Tee+Earring_No,Cl:Striped·Tee+Ear:No,2,9,925,-10.1840046852936,-10.185368501888,-10.1827139890701
2,Clothes_Striped_Tee_Earring_No,-10.7629711647367,-15.7064506720008,-5.52957635750527,99.9567754484547,9250,0.0011958749220716,Clothes_Striped.Tee+Earring_No,Cl:Striped·Tee+Ear:No,2,10,925,-10.0779091453659,-10.0818185581782,-10.0739053434643
2,Earring_No_Fur_Black,-8.15057470466444,-12.0763735407286,-4.04948855252959,100,9254,0.00157620419836875,Earring_No+Fur_Black,Ear:No+Fur:Black,3,1,926,-12.9604649158768,-12.9853239820932,-12.9370076064006
2,Earring_No_Fur_Black,-8.15057470466444,-12.0763735407286,-4.04948855252959,100,9254,0.00157620419836875,Earring_No+Fur_Black,Ear:No+Fur:Black,3,2,925,-11.663755380825,-11.6903221690019,-11.6420938210044
2,Earring_No_Fur_Black,-8.15057470466444,-12.0763735407286,-4.04948855252959,100,9254,0.00157620419836875,Earring_No+Fur_Black,Ear:No+Fur:Black,3,3,925,-9.62164894789949,-9.66518470077669,-9.58122880500068
